,Entity_ID
6580,C0009363
6581,C0521723
6582,C2936858
6583,C0043251
6584,C3889589
6585,C1855466
6586,C2751309
6587,144717
6588,C1720779
6589,C0342778
6590,406884
6591,406885
6592,406886
6593,406887
6594,406890
6595,406891
6596,406892
6597,406893
6598,406894
6599,C3809665
6600,406899
6601,406900
6602,406901
6603,406902
6604,406903
6605,406906
6606,406910
6607,406911
6608,406912
6609,406913
6610,406914
6611,C0086768
6612,406916
6613,406919
6614,406920
6615,406921
6616,406922
6617,C0221032
6618,406924
6619,406927
6620,406928
6621,406929
6622,406931
6623,406932
6624,406933
6625,406934
6626,406935
6627,406936
6628,406937
6629,406938
6630,406940
6631,406941
6632,406942
6633,406943
6634,406946
6635,406947
6636,406948
6637,406949
6638,406950
6639,406952
6640,406953
6641,144811
6642,406957
6643,406958
6644,406959
6645,C1956260
6646,406960
6647,406961
6648,406962
6649,406964
6650,406965
6651,406966
6652,406967
6653,406968
6654,406969
6655,406970
6656,406971
6657,406974
6658,406979
6659,406983
6660,406984
6661,406985
6662,406986
6663,406987
6664,406988
6665,406989
6666,406990
6667,406991
6668,406992
6669,406993
6670,406994
6671,406995
6672,406996
6673,406997
6674,406998
6675,406999
6676,407000
6677,407001
6678,407002
6679,407003
6680,407004
6681,407006
6682,407007
6683,C0399373
6684,407009
6685,407010
6686,407011
6687,407012
6688,407013
6689,407014
6690,C1843015
6691,407017
6692,C1839840
6693,407018
6694,407019
6695,407020
6696,407021
6697,407022
6698,407023
6699,407025
6700,407026
6701,407027
6702,C1266177
6703,407029
6704,407030
6705,407031
6706,407032
6707,407033
6708,407034
6709,407035
6710,407037
6711,407040
6712,407041
6713,407042
6714,C0004903
6715,407046
6716,407050
6717,407053
6718,407054
6719,407055
6720,407056
6721,C0035934
6722,C1853124
6723,C3553788
6724,C0268647
6725,C0751366
6726,C0035411
6727,C0014145
6728,C1839071
6729,C3489728
6730,C1843181
6731,C3553354
6732,C3888316
6733,C3495483
6734,C1848534
6735,C0265961
6736,C0205646
6737,C0042769
6738,C0344735
6739,C0750940
6740,C0079773
6741,145173
6742,C1838701
6743,C1845243
6744,C4310711
6745,145226
6746,C1858479
6747,C2751083
6748,145258
6749,145270
6750,C1845540
6751,145282
6752,C1862558
6753,C0432316
6754,C2750440
6755,C3554576
6756,C0023896
6757,C1848634
6758,C1835845
6759,C0751002
6760,C0796224
6761,C0205768
6762,C2673761
6763,C0268742
6764,C0086873
6765,C1969342
6766,C3279974
6767,C0018932
6768,C1846689
6769,145447
6770,C1969809
6771,C3808145
6772,C3280800
6773,C0162670
6774,C3809311
6775,C0027794
6776,C1708350
6777,C1838280
6778,C1843225
6779,C3809684
6780,C0392550
6781,C2931189
6782,C2607929
6783,145624
6784,C0268118
6785,C1857811
6786,C4015307
6787,C1854058
6788,C0432261
6789,C0752207
6790,C1414017
6791,C0004991
6792,C1644196
6793,C0003615
6794,C1832475
6795,C2673677
6796,C3280721
6797,C4225256
6798,C0887833
6799,C0751279
6800,C0036996
6801,145741
6802,C3489572
6803,C0027697
6804,C0042133
6805,C0280141
6806,C3280127
6807,C4225329
6808,C0035126
6809,C1867439
6810,C3280489
6811,C0796208
6812,C2931672
6813,407973
6814,407975
6815,C0270458
6816,C0398595
6817,C4310797
6818,145864
6819,C0017925
6820,145873
6821,C3178805
6822,C1866688
6823,C0021139
6824,C0796195
6825,C0206727
6826,C3280501
6827,C4521075
6828,C3151229
6829,C0007112
6830,C1846367
6831,C0221757
6832,C0155127
6833,146057
6834,146059
6835,C3887461
6836,C0302356
6837,C3151470
6838,C0011581
6839,C0432198
6840,C1859536
6841,C2678474
6842,C0086651
6843,C0345407
6844,C3887485
6845,C3549448
6846,C1861171
6847,146167
6848,146177
6849,C0018816
6850,146183
6851,C3536984
6852,146225
6853,146227
6854,C3279660
6855,C4225340
6856,C0410005
6857,C1867773
6858,C0020452
6859,146279
6860,C0018824
6861,C0751889
6862,C4225403
6863,C0017185
6864,C4225168
6865,C0454596
6866,C2931758
6867,146433
6868,C0427190
6869,C1858726
6870,C0600520
6871,C0524702
6872,C2752038
6873,C4015495
6874,C2673612
6875,C0342336
6876,C4225353
6877,C0472767
6878,C0037773
6879,C1857809
6880,C2750473
6881,C1876185
6882,C0019147
6883,C1864399
6884,C1856401
6885,C0005974
6886,C0017920
6887,C1865872
6888,C0853897
6889,146664
6890,C3715199
6891,C0038987
6892,C3276161
6893,146705
6894,C3280215
6895,C0398738
6896,C3809320
6897,C0011616
6898,C0472383
6899,C2678048
6900,C1275114
6901,C3553720
6902,C0751414
6903,C2237660
6904,C1843477
6905,C4283893
6906,C0393524
6907,C0268125
6908,146845
6909,C0037822
6910,146862
6911,C0521754
6912,C1842026
6913,C0035309
6914,C4310666
6915,C0751359
6916,C4016381
6917,C2936719
6918,C0950121
6919,C3178789
6920,147007
6921,C0022650
6922,C0026858
6923,C3280160
6924,C0236804
6925,C0003132
6926,C0154832
6927,C1850599
6928,C3279875
6929,C0036572
6930,C0686353
6931,C1842109
6932,147138
6933,C2931258
6934,C2678194
6935,C2751427
6936,C1562894
6937,C0524910
6938,147183
6939,C4015505
6940,C4014925
6941,C0085136
6942,C3151266
6943,C4539886
6944,C0019080
6945,C0268397
6946,C3554055
6947,C0007621
6948,147372
6949,C3540850
6950,147381
6951,C3278146
6952,C0432336
6953,147409
6954,C0027868
6955,C0346255
6956,C3275558
6957,C1837839
6958,147463
6959,C0079298
6960,147495
6961,C2673914
6962,C0917798
6963,C0268505
6964,C2751310
6965,C3150412
6966,C2720163
6967,C0031039
6968,C4013648
6969,C0268242
6970,C0154748
6971,C0006114
6972,C0403812
6973,147657
6974,C0032796
6975,C2675683
6976,147685
6977,C1868679
6978,C4310682
6979,C4539927
6980,C2675470
6981,147741
6982,C0409818
6983,C4015293
6984,C0268120
6985,C0024814
6986,C0265205
6987,C0006112
6988,C2930619
6989,C4225276
6990,C4304832
6991,C0393835
6992,C0392607
6993,C4521678
6994,C4310722
6995,147906
6996,147912
6997,C0334608
6998,C0085280
6999,147929
7000,C1851101
7001,C1260965
7002,C1833662
7003,C0271680
7004,C1840392
7005,C3150914
7006,C0240302
7007,148014
7008,148022
7009,C0029463
7010,C0677607
7011,C0751744
7012,C0015503
7013,C0086196
7014,C3541471
7015,148103
7016,C1860991
7017,C1867774
7018,C2717860
7019,C1839564
7020,C4281559
7021,C0027019
7022,C0749424
7023,C0700053
7024,C1853251
7025,C0036529
7026,C0543888
7027,C0010346
7028,C0342793
7029,C0268293
7030,C3887937
7031,541471
7032,C4013102
7033,148266
7034,C3151209
7035,C3888239
7036,C1112155
7037,148327
7038,C0021603
7039,C4225377
7040,C0750907
7041,C3281055
7042,C0267072
7043,C0028326
7044,C1332347
7045,C0026705
7046,148398
7047,C3808115
7048,C1847967
7049,C4015513
7050,C2745959
7051,C2711227
7052,C3810041
7053,C1260899
7054,C2750737
7055,C3809008
7056,C3887948
7057,C1859194
7058,C0268134
7059,C4310809
7060,C1832215
7061,C4225260
7062,C3668940
7063,C0003962
7064,C1843292
7065,C0700595
7066,C0311298
7067,C2675187
7068,C0406740
7069,C1834653
7070,148738
7071,148741
7072,C1861751
7073,C0334584
7074,C3489395
7075,148789
7076,C0035320
7077,C4510731
7078,C2931046
7079,C4540034
7080,C0026936
7081,C1851943
7082,C2749022
7083,C0270855
7084,C0023772
7085,148867
7086,C4082174
7087,C3553607
7088,C0151857
7089,C0020676
7090,C4310633
7091,C0019557
7092,C0280793
7093,C4017546
7094,C1853286
7095,C1865818
7096,C0410203
7097,C0949855
7098,C1321780
7099,C0023890
7100,C0037768
7101,C0040588
7102,149111
7103,C1846647
7104,C2675551
7105,C0270970
7106,C1280798
7107,C0346302
7108,C0431664
7109,C0342686
7110,C0007113
7111,149233
7112,C2931673
7113,C0002881
7114,C4225591
7115,C0263402
7116,C0410190
7117,C0023380
7118,C3540662
7119,C0220685
7120,C0005586
7121,C4014479
7122,149420
7123,C3887497
7124,C1869114
7125,C1306503
7126,C3151201
7127,C0018418
7128,C0026706
7129,C0029422
7130,C0796124
7131,149461
7132,C1449842
7133,C3279722
7134,C2676721
7135,C1836723
7136,C3150731
7137,C0751670
7138,C2678439
7139,C1845070
7140,C2750405
7141,149563
7142,C0525041
7143,C0008525
7144,C0877781
7145,C0751515
7146,C4225304
7147,149628
7148,C4015343
7149,C0398593
7150,C0751373
7151,C0154091
7152,C0730294
7153,100288687
7154,C0024433
7155,C0079740
7156,C0458247
7157,C1853223
7158,C0002891
7159,C0221018
7160,C0751848
7161,C3501847
7162,149775
7163,C1535926
7164,C3492944
7165,C1864826
7166,C1861553
7167,C0279980
7168,100288805
7169,C0751371
7170,C3489795
7171,C3658301
7172,C0023976
7173,C1866426
7174,C0278115
7175,C1851970
7176,C1843851
7177,C0043459
7178,C3501249
7179,C4479319
7180,C1850635
7181,C4225408
7182,C3280112
7183,C0392514
7184,149998
7185,150000
7186,C4225342
7187,C0279626
7188,C1839022
7189,C0751480
7190,C1866075
7191,C1859372
7192,C0472813
7193,C0085207
7194,C0040954
7195,C0751690
7196,C1858351
7197,150084
7198,150094
7199,C0751512
7200,C0027719
7201,C3540844
7202,C2750076
7203,C0035222
7204,C0020502
7205,C0438413
7206,C0266483
7207,C0024796
7208,C1854449
7209,C1838163
7210,C0028043
7211,C3711384
7212,C0162385
7213,150356
7214,C3658302
7215,C0750936
7216,C3809165
7217,C2931074
7218,C0220659
7219,150468
7220,C3553936
7221,150483
7222,C0006868
7223,C0005426
7224,C2931840
7225,C0242013
7226,C0040761
7227,C4310819
7228,C1846006
7229,C3539888
7230,C1837471
7231,C3280670
7232,C0038220
7233,C4479552
7234,C1419614
7235,C2673375
7236,C4275179
7237,150684
7238,C0029925
7239,C1868594
7240,C0451981
7241,C0353676
7242,C0017154
7243,C1855115
7244,C4479387
7245,C0014866
7246,C1969063
7247,C3554663
7248,C0271567
7249,C0392557
7250,C4013947
7251,C1275081
7252,C2750481
7253,C0751865
7254,C2607914
7255,150962
7256,C3152083
7257,C0751544
7258,C3554047
7259,C1864839
7260,C1840391
7261,C3151467
7262,C0030437
7263,151056
7264,C0340848
7265,C3278156
7266,C0038868
7267,C1834570
7268,C0751117
7269,C0343055
7270,C0155862
7271,C0013990
7272,151254
7273,C1855114
7274,C4015235
7275,C0086650
7276,C3539878
7277,151295
7278,C2931686
7279,C1863688
7280,C2931277
7281,151306
7282,C0038506
7283,C4225445
7284,C1836447
7285,151354
7286,C3715165
7287,C0036346
7288,C1836823
7289,151393
7290,C0039103
7291,C0220754
7292,C0751779
7293,C0151740
7294,C4014501
7295,C0003706
7296,C1849321
7297,C4017829
7298,C1333813
7299,C2676836
7300,C0746857
7301,151507
7302,C1735591
7303,C0796063
7304,C0559483
7305,151531
7306,C0020241
7307,C2675383
7308,282617
7309,C2584774
7310,C0015306
7311,C2930971
7312,151556
7313,C1841989
7314,C1836199
7315,C1864722
7316,C0019208
7317,C1856304
7318,C0553586
7319,C4015360
7320,C0205700
7321,282706
7322,151636
7323,C0752201
7324,C2750892
7325,151647
7326,151648
7327,C0014008
7328,C1833308
7329,C4046029
7330,282775
7331,C0152268
7332,C3808553
7333,C3892039
7334,C0393541
7335,282808
7336,282809
7337,151742
7338,C3887938
7339,C2752061
7340,151790
7341,C0015697
7342,C0002735
7343,C0546837
7344,C4015710
7345,C1847114
7346,C4275075
7347,C2717884
7348,C1848213
7349,C3280642
7350,151887
7351,C1541844
7352,282973
7353,282974
7354,C0024950
7355,C3278404
7356,414062
7357,282991
7358,282996
7359,283008
7360,C0265342
7361,C1858080
7362,C0751505
7363,C1868653
7364,C2677550
7365,C3543867
7366,283092
7367,C0265279
7368,283106
7369,283120
7370,C3146244
7371,283130
7372,283131
7373,C4015461
7374,C1970237
7375,C1855310
7376,C3809719
7377,C1861786
7378,C1864356
7379,C0034885
7380,C1858133
7381,C0796068
7382,152110
7383,C1835887
7384,C0011757
7385,C0949857
7386,C1837991
7387,C0010273
7388,152137
7389,C3810367
7390,C3151441
7391,283234
7392,283237
7393,283238
7394,C0268275
7395,C0475813
7396,C0241932
7397,C0403554
7398,C0042237
7399,C0234482
7400,C2936827
7401,C2931002
7402,C1568868
7403,283310
7404,C0751597
7405,C4015701
7406,283316
7407,C3495144
7408,C0086981
7409,C4310638
7410,C0010606
7411,152273
7412,C1861753
7413,C4015405
7414,283375
7415,C4310736
7416,152330
7417,283417
7418,283446
7419,283450
7420,C3888123
7421,283455
7422,283459
7423,283463
7424,C4319565
7425,C1859148
7426,283489
7427,C1834752
7428,C1835612
7429,C0002889
7430,C4225254
7431,C3150901
7432,C0236742
7433,C0016202
7434,C2673885
7435,C0175703
7436,C3150700
7437,C1306065
7438,283571
7439,C0010474
7440,C0265971
7441,C0406587
7442,152518
7443,C0029927
7444,C1849779
7445,C4310694
7446,C0392156
7447,C4479322
7448,C0042875
7449,152573
7450,C0018425
7451,C0266642
7452,283652
7453,C0206647
7454,283659
7455,C3887992
7456,C0234996
7457,C3888391
7458,C0473546
7459,C0149745
7460,283748
7461,C3495551
7462,C0040053
7463,C1850442
7464,100422821
7465,414886
7466,C0007138
7467,C1859807
7468,100422837
7469,C0751324
7470,C0520739
7471,C3810294
7472,C3151126
7473,283849
7474,100422867
7475,152789
7476,C0751605
7477,C2751126
7478,283871
7479,C2930924
7480,C0011570
7481,152816
7482,100422910
7483,C0234373
7484,C1527284
7485,C0751408
7486,283927
7487,C2751084
7488,C1848917
7489,C0265286
7490,C0270612
7491,C2675080
7492,C4014557
7493,100422981
7494,C3554448
7495,100422991
7496,C1846431
7497,283989
7498,152926
7499,C1853892
7500,284013
7501,284058
7502,C1956131
7503,C2677608
7504,C0854723
7505,284086
7506,153020
7507,284098
7508,284111
7509,C0271623
7510,284119
7511,C0339284
7512,C1859773
7513,C0271178
7514,153090
7515,C0271708
7516,C0024305
7517,C0206657
7518,153129
7519,284207
7520,C0079774
7521,C1863959
7522,284217
7523,284252
7524,153201
7525,284276
7526,C0027643
7527,C0034152
7528,C0036358
7529,C0231341
7530,153241
7531,C2937288
7532,C1843898
7533,C3554439
7534,C3553230
7535,C0751527
7536,284382
7537,C1859330
7538,284403
7539,C1849437
7540,C0342788
7541,284439
7542,C1514428
7543,C1837065
7544,C1858763
7545,C1854260
7546,C3280378
7547,C0030486
7548,C0018621
7549,C0339510
7550,C0220693
7551,C0024894
7552,C0338070
7553,C0750989
7554,C0023860
7555,284611
7556,284615
7557,677833
7558,C3809013
7559,C4085252
7560,153562
7561,153572
7562,284654
7563,284656
7564,C4083008
7565,C3539195
7566,C4538355
7567,C0599035
7568,C0457190
7569,C0038833
7570,C0544668
7571,C0270224
7572,C1864497
7573,C1866080
7574,C1845343
7575,C3463918
7576,C2931832
7577,C2931852
7578,C0751350
7579,C0220994
7580,C0751115
7581,C1563730
7582,C1565662
7583,C1858673
7584,C0003865
7585,C0268555
7586,22795
7587,22796
7588,22797
7589,C0339512
7590,C1844569
7591,22800
7592,22802
7593,22806
7594,22807
7595,22808
7596,22809
7597,C1846839
7598,22820
7599,22822
7600,22827
7601,22843
7602,22844
7603,22845
7604,22850
7605,C1567426
7606,22852
7607,22853
7608,22854
7609,284996
7610,C0268583
7611,22856
7612,22858
7613,C3150715
7614,22861
7615,22864
7616,22866
7617,22868
7618,C2675066
7619,22871
7620,22872
7621,22874
7622,C1864436
7623,22878
7624,22880
7625,285025
7626,22885
7627,22891
7628,22897
7629,22900
7630,C2677589
7631,22902
7632,22904
7633,C0026998
7634,22906
7635,22907
7636,22909
7637,22913
7638,22914
7639,22917
7640,22918
7641,22919
7642,C0406756
7643,22924
7644,22925
7645,22926
7646,C3808874
7647,22930
7648,22931
7649,22933
7650,22934
7651,22937
7652,22941
7653,22943
7654,22947
7655,22948
7656,C4310719
7657,22953
7658,22954
7659,C0019158
7660,C3806745
7661,22974
7662,C2750789
7663,C1851957
7664,C0019569
7665,22976
7666,22977
7667,22978
7668,22982
7669,22983
7670,22985
7671,C0003864
7672,C1720956
7673,22992
7674,154064
7675,22995
7676,22996
7677,22998
7678,22999
7679,23001
7680,C1863551
7681,23005
7682,23011
7683,23013
7684,23014
7685,C1853566
7686,C0345427
7687,23020
7688,23022
7689,23024
7690,23025
7691,23026
7692,C4014856
7693,23028
7694,285172
7695,23030
7696,285175
7697,C1847200
7698,23033
7699,23034
7700,C0175696
7701,23036
7702,23040
7703,23042
7704,23043
7705,23046
7706,23049
7707,285195
7708,23054
7709,285203
7710,23061
7711,23064
7712,23065
7713,23067
7714,154141
7715,23071
7716,23074
7717,23078
7718,23080
7719,23081
7720,23085
7721,23086
7722,23090
7723,23092
7724,23093
7725,23094
7726,23095
7727,23096
7728,C1527383
7729,23097
7730,23098
7731,285242
7732,23101
7733,C2749559
7734,C3150658
7735,C0024121
7736,23111
7737,23112
7738,23114
7739,C1858501
7740,23118
7741,23126
7742,23127
7743,23129
7744,C4225350
7745,C2675526
7746,23133
7747,C0016756
7748,23135
7749,23136
7750,23137
7751,23139
7752,23141
7753,23143
7754,154215
7755,C1856301
7756,23149
7757,23152
7758,C0153381
7759,23154
7760,23158
7761,23162
7762,23163
7763,23164
7764,23165
7765,23166
7766,23169
7767,23171
7768,23174
7769,23175
7770,23178
7771,23179
7772,23181
7773,C1969893
7774,23186
7775,23187
7776,23189
7777,23191
7778,23193
7779,C3888102
7780,23197
7781,23198
7782,23199
7783,23201
7784,23203
7785,23204
7786,23207
7787,23208
7788,23209
7789,23211
7790,23212
7791,23213
7792,C0002883
7793,23214
7794,23216
7795,23217
7796,23218
7797,154288
7798,23220
7799,23221
7800,285362
7801,C3502075
7802,23224
7803,23228
7804,23229
7805,23230
7806,C0154017
7807,23236
7808,23237
7809,23239
7810,23244
7811,23245
7812,23246
7813,23247
7814,23248
7815,23250
7816,C0020255
7817,23255
7818,23256
7819,23258
7820,23259
7821,23261
7822,C4084840
7823,23269
7824,23270
7825,23271
7826,23274
7827,23284
7828,23286
7829,23287
7830,23288
7831,C1850985
7832,23294
7833,285440
7834,23299
7835,23301
7836,23302
7837,23305
7838,23307
7839,23308
7840,23310
7841,23312
7842,23314
7843,23315
7844,23316
7845,23317
7846,C3810404
7847,C0268248
7848,23321
7849,23322
7850,23325
7851,23327
7852,23328
7853,23334
7854,23338
7855,23339
7856,C1849722
7857,23345
7858,285489
7859,23347
7860,23348
7861,C0031485
7862,23350
7863,23352
7864,C3279470
7865,23355
7866,C1850671
7867,23362
7868,23363
7869,23365
7870,23370
7871,C3806275
7872,23373
7873,23382
7874,23384
7875,23385
7876,23386
7877,C1832594
7878,23387
7879,23389
7880,23394
7881,23395
7882,23396
7883,23397
7884,23400
7885,C2751822
7886,23404
7887,23405
7888,23406
7889,C0280449
7890,23408
7891,23409
7892,23410
7893,23411
7894,23413
7895,23414
7896,23415
7897,C0751886
7898,23417
7899,23418
7900,23421
7901,23424
7902,23426
7903,23428
7904,C3279392
7905,23431
7906,23432
7907,23433
7908,C1852700
7909,23435
7910,23436
7911,23438
7912,23443
7913,C0268450
7914,285590
7915,C1970160
7916,23451
7917,23456
7918,285601
7919,23460
7920,23461
7921,23462
7922,23464
7923,23468
7924,23469
7925,23474
7926,23476
7927,23479
7928,23483
7929,23491
7930,23492
7931,23493
7932,23495
7933,23498
7934,23499
7935,23500
7936,23503
7937,23508
7938,23509
7939,23511
7940,23512
7941,23513
7942,23514
7943,C1854467
7944,23516
7945,23521
7946,23522
7947,23523
7948,23526
7949,23528
7950,23529
7951,23530
7952,C1969783
7953,23532
7954,23533
7955,23534
7956,23539
7957,23543
7958,23544
7959,23545
7960,23547
7961,23551
7962,23552
7963,23554
7964,23556
7965,23558
7966,285704
7967,23562
7968,23564
7969,C0423689
7970,23568
7971,23569
7972,C4225315
7973,C1854540
7974,C1850764
7975,23576
7976,23581
7977,23582
7978,23586
7979,23590
7980,23592
7981,23593
7982,23594
7983,154664
7984,C1847089
7985,23597
7986,23600
7987,23601
7988,23603
7989,23604
7990,23607
7991,23616
7992,285761
7993,23619
7994,23621
7995,23624
7996,23627
7997,23630
7998,23635
7999,23636
8000,23639
8001,C1838647
8002,23643
8003,23646
8004,23650
8005,23657
8006,23658
8007,23670
8008,23671
8009,23673
8010,23676
8011,23678
8012,23682
8013,23683
8014,C3810394
8015,285848
8016,23705
8017,C0085742
8018,23708
8019,C1851538
8020,C0270795
8021,154796
8022,23729
8023,23731
8024,23732
8025,C1839454
8026,23741
8027,23742
8028,23743
8029,23746
8030,C4479278
8031,23753
8032,C2752007
8033,23764
8034,23765
8035,23767
8036,C4015276
8037,23774
8038,23780
8039,C0543514
8040,23788
8041,C2675525
8042,154865
8043,154881
8044,C1837805
8045,C0271933
8046,C0342907
8047,C2350037
8048,C3151138
8049,C0086405
8050,C2985290
8051,C0344456
8052,C0220666
8053,C0233771
8054,286053
8055,286077
8056,C0006079
8057,C0456483
8058,C2931716
8059,155054
8060,C0410174
8061,C0030848
8062,C0752144
8063,286204
8064,C1837206
8065,C2931418
8066,C0013575
8067,C0752161
8068,C0264080
8069,C0242526
8070,C0796200
8071,C0949331
8072,C0018133
8073,C1842462
8074,C0751401
8075,286262
8076,24137
8077,24138
8078,24139
8079,24140
8080,C3149695
8081,24147
8082,24148
8083,24149
8084,C0349255
8085,C1835922
8086,C1849322
8087,C3541474
8088,286343
8089,C0700299
8090,C3275508
8091,C4014269
8092,C0005699
8093,C0393778
8094,C0041657
8095,286410
8096,C0334517
8097,C0268255
8098,C1970270
8099,286464
8100,C0087086
8101,C0432252
8102,C2676466
8103,286530
8104,C3280730
8105,C0020550
8106,C0376545
8107,C0748540
8108,C0004775
8109,C3810349
8110,C0917996
8111,C2678311
8112,C0162557
8113,C3550273
8114,C2931642
8115,286676
8116,C1868616
8117,C0872084
8118,C1856719
8119,C0233763
8120,C4225370
8121,C0393929
8122,C0206637
8123,C1968741
8124,C3495498
8125,C0238288
8126,C4479452
8127,C0158995
8128,286827
8129,C0600327
8130,C3550904
8131,C0018413
8132,C3552491
8133,286887
8134,C0751784
8135,C3495427
8136,C3203358
8137,C0205851
8138,C1852127
8139,C2677079
8140,C1136382
8141,C1864621
8142,C0016059
8143,C1857332
8144,C1848533
8145,C1527384
8146,C2931286
8147,C0033770
8148,C4014449
8149,C4225334
8150,C3278147
8151,C3714897
8152,C0752260
8153,C1834674
8154,C0085179
8155,C0023904
8156,C3714873
8157,C4310721
8158,C1850600
8159,C0334660
8160,C1850598
8161,C4522164
8162,C4305324
8163,C1856143
8164,C3151482
8165,C0339527
8166,C3810138
8167,C2673257
8168,C0040827
8169,C1837552
8170,C1970344
8171,C2936694
8172,C1857588
8173,C0751010
8174,C0038834
8175,C1856972
8176,C2751778
8177,C0393547
8178,C3809312
8179,C3854181
8180,C3554385
8181,C3151078
8182,C4225214
8183,C2930898
8184,C1384408
8185,C0239849
8186,C2678223
8187,C0750929
8188,C0751460
8189,C1838440
8190,C4310807
8191,C0206644
8192,C0265260
8193,C1838300
8194,C1847416
8195,C4225309
8196,C2677506
8197,C2675730
8198,C3888124
8199,C0559470
8200,C0751208
8201,100033413
8202,C3150660
8203,C1859309
8204,C0019054
8205,C3808800
8206,C2751195
8207,C4273958
8208,C0026707
8209,C0333233
8210,C1839874
8211,C0524620
8212,C0040136
8213,C4084821
8214,C0037771
8215,C1291463
8216,C0019829
8217,C0878677
8218,C3809954
8219,C0750942
8220,C4225202
8221,C3489396
8222,C3809383
8223,C0220767
8224,C4284093
8225,C1856689
8226,C3281202
8227,C0023055
8228,C0268322
8229,25778
8230,C1861129
8231,25780
8232,25782
8233,25788
8234,25789
8235,25790
8236,25792
8237,25793
8238,25794
8239,25796
8240,25797
8241,25800
8242,C0030044
8243,25802
8244,25803
8245,C3809641
8246,25807
8247,25814
8248,25816
8249,C1857821
8250,25818
8251,25819
8252,25820
8253,25821
8254,C0006840
8255,25824
8256,C0011053
8257,25827
8258,25828
8259,25829
8260,25830
8261,C1865832
8262,25836
8263,25839
8264,25840
8265,25842
8266,25844
8267,25852
8268,C0751642
8269,25855
8270,C4539798
8271,C0424071
8272,25861
8273,25865
8274,C0472388
8275,25873
8276,25874
8277,25878
8278,25885
8279,25886
8280,25890
8281,25891
8282,25894
8283,C1970808
8284,25898
8285,25902
8286,25903
8287,C0393546
8288,25913
8289,25914
8290,25915
8291,C1857451
8292,25923
8293,C1857574
8294,25930
8295,25932
8296,C1867438
8297,25937
8298,25939
8299,25942
8300,25945
8301,25953
8302,C1848599
8303,25959
8304,25970
8305,25973
8306,25974
8307,C0452047
8308,25976
8309,25977
8310,25978
8311,C0003128
8312,25981
8313,C0848558
8314,26005
8315,26007
8316,26009
8317,26011
8318,26012
8319,26015
8320,C1136210
8321,26022
8322,26024
8323,C0333641
8324,26034
8325,26037
8326,26038
8327,26040
8328,26047
8329,26050
8330,26052
8331,26053
8332,26054
8333,C0021776
8334,26056
8335,26058
8336,26060
8337,26061
8338,26086
8339,26088
8340,26090
8341,26092
8342,26098
8343,C0014518
8344,26115
8345,26119
8346,26121
8347,26123
8348,C0677050
8349,26127
8350,26128
8351,C0019156
8352,26135
8353,26136
8354,26137
8355,26140
8356,C0751884
8357,C1857569
8358,26146
8359,26149
8360,26150
8361,26154
8362,26160
8363,26173
8364,C0023213
8365,C3279664
8366,26191
8367,C1840299
8368,26223
8369,26224
8370,26227
8371,26228
8372,26229
8373,26230
8374,26235
8375,26239
8376,C0796149
8377,26249
8378,C0040100
8379,26253
8380,26256
8381,26258
8382,26259
8383,26260
8384,C3696898
8385,26266
8386,26268
8387,26269
8388,26270
8389,C1836295
8390,26272
8391,26275
8392,26276
8393,26277
8394,26278
8395,26280
8396,26281
8397,26284
8398,26286
8399,C2919796
8400,26289
8401,26291
8402,26292
8403,C1862596
8404,26298
8405,157378
8406,C1849508
8407,C1868678
8408,C3552343
8409,C4310804
8410,C3161174
8411,26330
8412,C3554163
8413,26353
8414,C0078982
8415,C0038279
8416,C3809049
8417,C4310674
8418,C0221054
8419,C4310634
8420,C3809798
8421,C2678468
8422,C0001614
8423,157506
8424,C1849700
8425,100820829
8426,26468
8427,26469
8428,26470
8429,26471
8430,26472
8431,C0268292
8432,C1858517
8433,C4316995
8434,157570
8435,26499
8436,C4539851
8437,C3502469
8438,26503
8439,26504
8440,26507
8441,26508
8442,C0751330
8443,26519
8444,26523
8445,26524
8446,26525
8447,C4015184
8448,26528
8449,C1866351
8450,C1319466
8451,C1843512
8452,C1844696
8453,C3808397
8454,26575
8455,26577
8456,C0969687
8457,26580
8458,26585
8459,157657
8460,C0455383
8461,C1533587
8462,C1841679
8463,C0023012
8464,26608
8465,157680
8466,26610
8467,C1301362
8468,157697
8469,C0026847
8470,C4539848
8471,C1863080
8472,C1832230
8473,C1846421
8474,C0398739
8475,C1867981
8476,C1859049
8477,C0038433
8478,26750
8479,C0546125
8480,26762
8481,C1858302
8482,C0242992
8483,157855
8484,C0268743
8485,C0030521
8486,157869
8487,26799
8488,C3150897
8489,C2750442
8490,C4042891
8491,C2713442
8492,C1260386
8493,157922
8494,C1836182
8495,C0265541
8496,C2751825
8497,26873
8498,C2751630
8499,C0025261
8500,C3887876
8501,C0751456
8502,C1846265
8503,26958
8504,C1720802
8505,26960
8506,158038
8507,C0178540
8508,C0023869
8509,158056
8510,26985
8511,26986
8512,C1843153
8513,C4316812
8514,26998
8515,26999
8516,C0919267
8517,C0022104
8518,27010
8519,27013
8520,C1968552
8521,27019
8522,27020
8523,27022
8524,C1863599
8525,27030
8526,27031
8527,27032
8528,27034
8529,27035
8530,27036
8531,27037
8532,C0085584
8533,27040
8534,27042
8535,C1969039
8536,27044
8537,C2676732
8538,C2931141
8539,C4225414
8540,27063
8541,27067
8542,27068
8543,C0267963
8544,27071
8545,C0751761
8546,27074
8547,27077
8548,27086
8549,27087
8550,27089
