,Drug1_ID,Drug2_ID,label
8745,DB08816,DB09036,1
8746,DB00498,DB09053,1
8747,DB00484,DB01068,1
8748,DB00736,DB01254,1
8749,DB00864,DB01129,1
8750,DB00938,DB09118,1
8751,DB01221,DB05271,1
8752,DB05812,DB06207,1
8753,DB06717,DB08895,1
8754,DB00555,DB00603,1
8755,DB00935,DB01274,1
8756,DB01119,DB01309,1
8757,DB01323,DB08864,1
8758,DB00610,DB00841,1
8759,DB00585,DB00884,1
8760,DB00608,DB06724,1
8761,DB00450,DB00715,1
8762,DB09026,DB09125,1
8763,DB00479,DB01053,1
8764,DB00091,DB00677,1
8765,DB04841,DB08883,1
8766,DB00898,DB08883,1
8767,DB00565,DB01244,1
8768,DB00590,DB01427,1
8769,DB00482,DB01082,1
8770,DB00041,DB08947,1
8771,DB00615,DB01268,1
8772,DB00668,DB01288,1
8773,DB00731,DB09054,1
8774,DB00820,DB00862,1
8775,DB00201,DB00808,1
8776,DB06413,DB06704,1
8777,DB00494,DB00921,1
8778,DB00216,DB06144,1
8779,DB00022,DB01195,1
8780,DB00014,DB00220,1
8781,DB06273,DB06789,1
8782,DB00862,DB05521,1
8783,DB00572,DB09042,1
8784,DB00396,DB00569,1
8785,DB00269,DB01223,1
8786,DB00121,DB00307,1
8787,DB00976,DB01244,1
8788,DB06779,DB06822,1
8789,DB00204,DB00232,1
8790,DB00564,DB08881,1
8791,DB00363,DB04896,1
8792,DB00788,DB01275,1
8793,DB00206,DB00458,1
8794,DB00220,DB00921,1
8795,DB00641,DB00673,1
8796,DB00612,DB08933,1
8797,DB00368,DB00865,1
8798,DB00214,DB00573,1
8799,DB00280,DB06414,1
8800,DB00180,DB01320,1
8801,DB00974,DB06228,1
8802,DB00715,DB09300,1
8803,DB00802,DB09117,1
8804,DB00408,DB00549,1
8805,DB00204,DB00864,1
8806,DB01045,DB01182,1
8807,DB01579,DB01624,1
8808,DB00333,DB00679,1
8809,DB00726,DB09072,1
8810,DB00444,DB06643,1
8811,DB00564,DB00860,1
8812,DB00661,DB01590,1
8813,DB08897,DB09272,1
8814,DB00513,DB09058,1
8815,DB01204,DB01229,1
8816,DB00041,DB00860,1
8817,DB00356,DB00921,1
8818,DB00486,DB00734,1
8819,DB00083,DB00452,1
8820,DB00834,DB06203,1
8821,DB08903,DB09065,1
8822,DB01623,DB08880,1
8823,DB00400,DB00707,1
8824,DB00243,DB00307,1
8825,DB00484,DB00968,1
8826,DB01232,DB06176,1
8827,DB00382,DB00502,1
8828,DB00927,DB01156,1
8829,DB00450,DB00972,1
8830,DB00976,DB06603,1
8831,DB00440,DB00945,1
8832,DB00321,DB01012,1
8833,DB00065,DB00994,1
8834,DB00530,DB00615,1
8835,DB01012,DB06717,1
8836,DB00972,DB09117,1
8837,DB00433,DB00865,1
8838,DB00935,DB01291,1
8839,DB00816,DB06711,1
8840,DB00104,DB00539,1
8841,DB00338,DB00399,1
8842,DB00401,DB01072,1
8843,DB00615,DB00661,1
8844,DB00199,DB08815,1
8845,DB08865,DB09083,1
8846,DB00964,DB01247,1
8847,DB00991,DB01014,1
8848,DB00295,DB08883,1
8849,DB00196,DB00593,1
8850,DB00363,DB01042,1
8851,DB00237,DB01210,1
8852,DB00346,DB06717,1
8853,DB00401,DB00706,1
8854,DB00285,DB01551,1
8855,DB00834,DB08881,1
8856,DB00468,DB01320,1
8857,DB00503,DB01244,1
8858,DB00686,DB01418,1
8859,DB00415,DB00618,1
8860,DB00086,DB00465,1
8861,DB00009,DB06695,1
8862,DB00540,DB09042,1
8863,DB00867,DB00961,1
8864,DB00273,DB00985,1
8865,DB00381,DB00474,1
8866,DB00679,DB00813,1
8867,DB00382,DB00387,1
8868,DB01323,DB01395,1
8869,DB00945,DB09053,1
8870,DB00798,DB01337,1
8871,DB00104,DB06603,1
8872,DB00564,DB00999,1
8873,DB00863,DB01416,1
8874,DB00979,DB01021,1
8875,DB00030,DB01357,1
8876,DB00404,DB00557,1
8877,DB01076,DB09048,1
8878,DB05773,DB09063,1
8879,DB00387,DB01288,1
8880,DB00877,DB06335,1
8881,DB02703,DB06287,1
8882,DB00391,DB00490,1
8883,DB00726,DB00889,1
8884,DB00222,DB00363,1
8885,DB00087,DB00108,1
8886,DB01394,DB06636,1
8887,DB00433,DB01021,1
8888,DB01050,DB01254,1
8889,DB00615,DB00820,1
8890,DB01200,DB01267,1
8891,DB00898,DB01176,1
8892,DB00446,DB09268,1
8893,DB00321,DB01175,1
8894,DB01235,DB04899,1
8895,DB00215,DB01087,1
8896,DB06723,DB06824,1
8897,DB01017,DB01603,1
8898,DB06271,DB08918,1
8899,DB01026,DB09063,1
8900,DB00042,DB00747,1
8901,DB00788,DB04272,1
8902,DB00883,DB08912,1
8903,DB00715,DB08976,1
8904,DB00502,DB01037,1
8905,DB00620,DB01124,1
8906,DB00358,DB08912,1
8907,DB00237,DB01144,1
8908,DB00343,DB08877,1
8909,DB00594,DB06204,1
8910,DB00679,DB00765,1
8911,DB01118,DB08870,1
8912,DB09073,DB09102,1
8913,DB00325,DB00734,1
8914,DB00802,DB00887,1
8915,DB00945,DB01132,1
8916,DB01306,DB06719,1
8917,DB00977,DB06404,1
8918,DB00248,DB06808,1
8919,DB01624,DB04844,1
8920,DB00201,DB00418,1
8921,DB08933,DB09034,1
8922,DB00270,DB01354,1
8923,DB00193,DB00857,1
8924,DB00366,DB01069,1
8925,DB00007,DB00679,1
8926,DB00932,DB08934,1
8927,DB01124,DB01261,1
8928,DB00337,DB01263,1
8929,DB00220,DB04884,1
8930,DB00108,DB00242,1
8931,DB00220,DB00252,1
8932,DB01174,DB08899,1
8933,DB00007,DB01067,1
8934,DB00696,DB08899,1
8935,DB00880,DB01192,1
8936,DB00621,DB00839,1
8937,DB00661,DB00945,1
8938,DB00413,DB01189,1
8939,DB00402,DB01017,1
8940,DB00321,DB00477,1
8941,DB00582,DB01254,1
8942,DB00635,DB06643,1
8943,DB00715,DB00802,1
8944,DB00752,DB01277,1
8945,DB01181,DB06636,1
8946,DB01190,DB01339,1
8947,DB00449,DB00590,1
8948,DB00363,DB00476,1
8949,DB00794,DB01018,1
8950,DB00820,DB06237,1
8951,DB00653,DB09072,1
8952,DB00425,DB00683,1
8953,DB00457,DB01136,1
8954,DB00073,DB01203,1
8955,DB08865,DB08895,1
8956,DB00490,DB00850,1
8957,DB01023,DB02703,1
8958,DB00222,DB04339,1
8959,DB00752,DB00813,1
8960,DB00083,DB08897,1
8961,DB00343,DB00490,1
8962,DB00734,DB00887,1
8963,DB00393,DB01392,1
8964,DB00872,DB00949,1
8965,DB00054,DB00461,1
8966,DB00921,DB01247,1
8967,DB00331,DB01355,1
8968,DB00742,DB09282,1
8969,DB00741,DB09220,1
8970,DB06782,DB09147,1
8971,DB00842,DB01017,1
8972,DB01577,DB01614,1
8973,DB01356,DB04884,1
8974,DB00041,DB01340,1
8975,DB00181,DB09236,1
8976,DB00668,DB01064,1
8977,DB00342,DB06717,1
8978,DB01264,DB01394,1
8979,DB00275,DB00440,1
8980,DB01150,DB06696,1
8981,DB00678,DB09026,1
8982,DB00715,DB01306,1
8983,DB01551,DB06704,1
8984,DB00986,DB09271,1
8985,DB00285,DB06228,1
8986,DB00862,DB00903,1
8987,DB00175,DB06723,1
8988,DB00479,DB00728,1
8989,DB00715,DB09038,1
8990,DB00540,DB00761,1
8991,DB00957,DB09280,1
8992,DB00450,DB00898,1
8993,DB01104,DB06288,1
8994,DB00541,DB08933,1
8995,DB00673,DB01621,1
8996,DB00557,DB06283,1
8997,DB00007,DB02546,1
8998,DB00559,DB01248,1
8999,DB00798,DB00958,1
9000,DB00214,DB09280,1
9001,DB08933,DB09102,1
9002,DB01166,DB09063,1
9003,DB00233,DB01144,1
9004,DB00486,DB00831,1
9005,DB00726,DB06204,1
9006,DB00783,DB08907,1
9007,DB00007,DB06663,1
9008,DB00208,DB06273,1
9009,DB00248,DB00436,1
9010,DB00738,DB00780,1
9011,DB01337,DB01627,1
9012,DB00007,DB00284,1
9013,DB06717,DB08932,1
9014,DB00413,DB06153,1
9015,DB04924,DB11181,1
9016,DB00026,DB00065,1
9017,DB00175,DB00627,1
9018,DB00029,DB06684,1
9019,DB00512,DB01082,1
9020,DB00674,DB04842,1
9021,DB00802,DB01041,1
9022,DB00214,DB09242,1
9023,DB00557,DB00794,1
9024,DB00497,DB01017,1
9025,DB00983,DB01274,1
9026,DB01026,DB08864,1
9027,DB00322,DB00549,1
9028,DB01219,DB09236,1
9029,DB00302,DB00367,1
9030,DB00476,DB00484,1
9031,DB00307,DB00921,1
9032,DB00745,DB01577,1
9033,DB00860,DB08899,1
9034,DB00214,DB00930,1
9035,DB00407,DB01014,1
9036,DB00559,DB00690,1
9037,DB01254,DB08932,1
9038,DB06273,DB06603,1
9039,DB05109,DB08895,1
9040,DB00564,DB09027,1
9041,DB06273,DB08875,1
9042,DB00465,DB01254,1
9043,DB00007,DB00204,1
9044,DB01344,DB09104,1
9045,DB00181,DB09034,1
9046,DB01137,DB09083,1
9047,DB05109,DB06290,1
9048,DB00215,DB00752,1
9049,DB00440,DB00672,1
9050,DB00424,DB01409,1
9051,DB00402,DB09034,1
9052,DB01225,DB06822,1
9053,DB00668,DB01309,1
9054,DB00697,DB00834,1
9055,DB01156,DB01367,1
9056,DB00819,DB01576,1
9057,DB00484,DB09072,1
9058,DB01115,DB09220,1
9059,DB00238,DB00393,1
9060,DB01174,DB08934,1
9061,DB00679,DB06204,1
9062,DB00697,DB01173,1
9063,DB00979,DB09076,1
9064,DB00625,DB01072,1
9065,DB00794,DB06201,1
9066,DB00484,DB00542,1
9067,DB00268,DB00497,1
9068,DB01556,DB09042,1
9069,DB00047,DB01601,1
9070,DB00707,DB00749,1
9071,DB00635,DB01097,1
9072,DB00346,DB00381,1
9073,DB00748,DB08897,1
9074,DB08873,DB09053,1
9075,DB01070,DB06724,1
9076,DB00224,DB01224,1
9077,DB00924,DB06808,1
9078,DB00201,DB01288,1
9079,DB00734,DB01020,1
9080,DB00175,DB00976,1
9081,DB00422,DB04842,1
9082,DB00250,DB01435,1
9083,DB01182,DB04861,1
9084,DB00679,DB00761,1
9085,DB00277,DB08912,1
9086,DB00130,DB00581,1
9087,DB00321,DB01600,1
9088,DB01609,DB06779,1
9089,DB00005,DB01281,1
9090,DB00950,DB01560,1
9091,DB00108,DB00526,1
9092,DB00196,DB00204,1
9093,DB00515,DB01320,1
9094,DB00708,DB00880,1
9095,DB00745,DB00830,1
9096,DB00176,DB05246,1
9097,DB01100,DB01356,1
9098,DB00104,DB00472,1
9099,DB00211,DB00449,1
9100,DB00520,DB00564,1
9101,DB00967,DB01173,1
9102,DB00657,DB03615,1
9103,DB01026,DB01222,1
9104,DB01075,DB06204,1
9105,DB00065,DB00960,1
9106,DB00233,DB00682,1
9107,DB00734,DB09068,1
9108,DB06216,DB08883,1
9109,DB00601,DB00988,1
9110,DB00673,DB09036,1
9111,DB00564,DB01149,1
9112,DB01058,DB09073,1
9113,DB00484,DB00490,1
9114,DB00227,DB05109,1
9115,DB00159,DB00176,1
9116,DB00952,DB01614,1
9117,DB01359,DB06709,1
9118,DB00390,DB04861,1
9119,DB00661,DB01337,1
9120,DB00015,DB11095,1
9121,DB00250,DB00883,1
9122,DB00514,DB00933,1
9123,DB00177,DB00975,1
9124,DB00054,DB00974,1
9125,DB01244,DB09104,1
9126,DB01215,DB08873,1
9127,DB00623,DB04844,1
9128,DB00081,DB01418,1
9129,DB00186,DB00313,1
9130,DB00422,DB01203,1
9131,DB01211,DB06212,1
9132,DB00136,DB01083,1
9133,DB00196,DB09039,1
9134,DB00484,DB00980,1
9135,DB00009,DB06271,1
9136,DB00030,DB01261,1
9137,DB08895,DB08933,1
9138,DB00196,DB06684,1
9139,DB00564,DB00625,1
9140,DB00359,DB06218,1
9141,DB00224,DB00338,1
9142,DB00397,DB00945,1
9143,DB00707,DB08916,1
9144,DB00232,DB00715,1
9145,DB00030,DB01137,1
9146,DB00163,DB00208,1
9147,DB00252,DB00515,1
9148,DB00374,DB00476,1
9149,DB00009,DB01397,1
9150,DB00177,DB00401,1
9151,DB00390,DB01014,1
9152,DB00041,DB00343,1
9153,DB00682,DB00806,1
9154,DB00177,DB00999,1
9155,DB01320,DB06636,1
9156,DB00631,DB01097,1
9157,DB00946,DB09068,1
9158,DB00328,DB04865,1
9159,DB00460,DB01165,1
9160,DB00081,DB00465,1
9161,DB00230,DB00956,1
9162,DB00906,DB09054,1
9163,DB00268,DB00333,1
9164,DB01306,DB01357,1
9165,DB08912,DB09074,1
9166,DB00181,DB00344,1
9167,DB00396,DB06480,1
9168,DB01075,DB01182,1
9169,DB09036,DB09083,1
9170,DB06228,DB06684,1
9171,DB01030,DB09053,1
9172,DB00468,DB08882,1
9173,DB06196,DB09477,1
9174,DB00204,DB01155,1
9175,DB00007,DB00472,1
9176,DB01133,DB01609,1
9177,DB00220,DB06605,1
9178,DB00872,DB06207,1
9179,DB01238,DB09048,1
9180,DB00501,DB06684,1
9181,DB00625,DB01381,1
9182,DB00959,DB08907,1
9183,DB00307,DB08865,1
9184,DB00794,DB09026,1
9185,DB00648,DB01018,1
9186,DB00091,DB00541,1
9187,DB01263,DB01427,1
9188,DB08880,DB08910,1
9189,DB00295,DB00496,1
9190,DB00388,DB09273,1
9191,DB00220,DB04938,1
9192,DB01609,DB06789,1
9193,DB00188,DB01171,1
9194,DB01232,DB06603,1
9195,DB00989,DB01463,1
9196,DB00196,DB06616,1
9197,DB00684,DB01603,1
9198,DB00806,DB00960,1
9199,DB00418,DB00956,1
9200,DB00932,DB08914,1
9201,DB00584,DB00877,1
9202,DB01323,DB08932,1
9203,DB05239,DB06717,1
9204,DB00541,DB00571,1
9205,DB00758,DB01045,1
9206,DB06695,DB06724,1
9207,DB00216,DB00220,1
9208,DB01207,DB04896,1
9209,DB00573,DB09285,1
9210,DB00285,DB09054,1
9211,DB00598,DB01274,1
9212,DB00752,DB00983,1
9213,DB01175,DB06695,1
9214,DB01211,DB01418,1
9215,DB00366,DB00844,1
9216,DB00582,DB00910,1
9217,DB00708,DB00898,1
9218,DB04845,DB09048,1
9219,DB00263,DB00470,1
9220,DB00531,DB01656,1
9221,DB00705,DB01181,1
9222,DB00648,DB05294,1
9223,DB00475,DB06273,1
9224,DB00381,DB01119,1
9225,DB00248,DB01403,1
9226,DB00759,DB01377,1
9227,DB00359,DB00418,1
9228,DB00470,DB01365,1
9229,DB00409,DB04871,1
9230,DB01174,DB08930,1
9231,DB00601,DB01288,1
9232,DB00015,DB06695,1
9233,DB01149,DB06636,1
9234,DB00294,DB00559,1
9235,DB00524,DB01114,1
9236,DB00986,DB01278,1
9237,DB00434,DB01560,1
9238,DB00975,DB01235,1
9239,DB06237,DB09065,1
9240,DB00363,DB00694,1
9241,DB00280,DB01045,1
9242,DB00285,DB03619,1
9243,DB00540,DB08883,1
9244,DB00186,DB01104,1
9245,DB00540,DB01264,1
9246,DB00932,DB04844,1
9247,DB00588,DB00816,1
9248,DB00104,DB00373,1
9249,DB00266,DB01357,1
9250,DB01045,DB08899,1
9251,DB00804,DB01409,1
9252,DB00988,DB01255,1
9253,DB01095,DB06724,1
9254,DB00007,DB06708,1
9255,DB00784,DB06813,1
9256,DB00445,DB00864,1
9257,DB04905,DB09063,1
9258,DB01263,DB06287,1
9259,DB01595,DB09072,1
9260,DB00029,DB06822,1
9261,DB00648,DB00762,1
9262,DB00316,DB09112,1
9263,DB00342,DB01072,1
9264,DB01621,DB08907,1
9265,DB00497,DB06717,1
9266,DB00569,DB06822,1
9267,DB00502,DB01017,1
9268,DB00898,DB00999,1
9269,DB01393,DB09064,1
9270,DB00615,DB00783,1
9271,DB00930,DB01203,1
9272,DB00661,DB01232,1
9273,DB00332,DB09076,1
9274,DB01041,DB01281,1
9275,DB00136,DB09104,1
9276,DB01221,DB01589,1
9277,DB00450,DB00909,1
9278,DB00359,DB01398,1
9279,DB00722,DB01354,1
9280,DB00021,DB06702,1
9281,DB00648,DB06684,1
9282,DB01018,DB01232,1
9283,DB01323,DB09053,1
9284,DB00364,DB06410,1
9285,DB00078,DB00176,1
9286,DB00669,DB06288,1
9287,DB00331,DB06216,1
9288,DB01232,DB08875,1
9289,DB00687,DB00864,1
9290,DB01394,DB06290,1
9291,DB00408,DB00934,1
9292,DB00615,DB08881,1
9293,DB00238,DB09101,1
9294,DB01109,DB04865,1
9295,DB00477,DB08918,1
9296,DB00672,DB00731,1
9297,DB00508,DB00543,1
9298,DB00414,DB01285,1
9299,DB00320,DB01403,1
9300,DB00648,DB08882,1
9301,DB00181,DB01068,1
9302,DB00007,DB00604,1
9303,DB00188,DB00213,1
9304,DB00202,DB03615,1
9305,DB00237,DB00321,1
9306,DB00366,DB00906,1
9307,DB00465,DB01009,1
9308,DB00794,DB09048,1
9309,DB00391,DB00679,1
9310,DB00273,DB09300,1
9311,DB00682,DB00945,1
9312,DB01219,DB09036,1
9313,DB01598,DB01610,1
9314,DB00748,DB01021,1
9315,DB00281,DB01193,1
9316,DB00268,DB08881,1
9317,DB00564,DB01254,1
9318,DB00423,DB08883,1
9319,DB00752,DB06764,1
9320,DB04908,DB06636,1
9321,DB00498,DB06441,1
9322,DB00311,DB01114,1
9323,DB00270,DB00307,1
9324,DB01238,DB06636,1
9325,DB00211,DB00277,1
9326,DB01238,DB08914,1
9327,DB00864,DB00993,1
9328,DB00673,DB06207,1
9329,DB00621,DB06335,1
9330,DB00268,DB01558,1
9331,DB00541,DB00582,1
9332,DB00422,DB00933,1
9333,DB00366,DB01151,1
9334,DB00470,DB00737,1
9335,DB00202,DB01356,1
9336,DB00497,DB08912,1
9337,DB00387,DB08893,1
9338,DB00618,DB00739,1
9339,DB01041,DB01558,1
9340,DB06204,DB06690,1
9341,DB00054,DB06754,1
9342,DB00470,DB01142,1
9343,DB00258,DB06724,1
9344,DB00607,DB00996,1
9345,DB01068,DB01392,1
9346,DB01232,DB09262,1
9347,DB00434,DB01367,1
9348,DB00798,DB01603,1
9349,DB00182,DB00937,1
9350,DB00035,DB00564,1
9351,DB00263,DB00541,1
9352,DB01278,DB09555,1
9353,DB01232,DB05773,1
9354,DB00723,DB01223,1
9355,DB00537,DB08827,1
9356,DB00773,DB01254,1
9357,DB00204,DB00477,1
9358,DB01238,DB04844,1
9359,DB00564,DB01017,1
9360,DB00559,DB01264,1
9361,DB00564,DB09083,1
9362,DB00974,DB06441,1
9363,DB00648,DB09128,1
9364,DB00450,DB00844,1
9365,DB00991,DB01208,1
9366,DB00598,DB09063,1
9367,DB01030,DB01097,1
9368,DB00388,DB00895,1
9369,DB04835,DB09063,1
9370,DB00651,DB09273,1
9371,DB00601,DB01193,1
9372,DB00484,DB00831,1
9373,DB00864,DB05521,1
9374,DB00989,DB01239,1
9375,DB00727,DB00750,1
9376,DB00557,DB00623,1
9377,DB00108,DB00322,1
9378,DB06216,DB08907,1
9379,DB00673,DB08895,1
9380,DB00622,DB00834,1
9381,DB01016,DB01267,1
9382,DB00559,DB00904,1
9383,DB00687,DB06819,1
9384,DB00425,DB09034,1
9385,DB00204,DB00889,1
9386,DB00715,DB01075,1
9387,DB00972,DB01242,1
9388,DB00072,DB06287,1
9389,DB00136,DB11110,1
9390,DB00252,DB00996,1
9391,DB00320,DB00449,1
9392,DB01203,DB09083,1
9393,DB00586,DB01609,1
9394,DB00379,DB01320,1
9395,DB01259,DB06207,1
9396,DB00448,DB01323,1
9397,DB00046,DB06719,1
9398,DB00780,DB04924,1
9399,DB00571,DB08976,1
9400,DB00951,DB01100,1
9401,DB08865,DB08916,1
9402,DB06688,DB08904,1
9403,DB00862,DB01211,1
9404,DB00215,DB06271,1
9405,DB00586,DB00749,1
9406,DB06696,DB08976,1
9407,DB00316,DB00723,1
9408,DB00648,DB00829,1
9409,DB00758,DB06779,1
9410,DB01656,DB09029,1
9411,DB00341,DB00425,1
9412,DB00734,DB06684,1
9413,DB00540,DB00677,1
9414,DB00277,DB02703,1
9415,DB00847,DB06723,1
9416,DB00559,DB05676,1
9417,DB00834,DB06237,1
9418,DB00243,DB00673,1
9419,DB00252,DB09034,1
9420,DB00370,DB00673,1
9421,DB00884,DB01397,1
9422,DB00241,DB01074,1
9423,DB00252,DB01174,1
9424,DB00859,DB06724,1
9425,DB00673,DB00745,1
9426,DB00999,DB01124,1
9427,DB01377,DB04841,1
9428,DB00484,DB00598,1
9429,DB00734,DB08882,1
9430,DB00346,DB01609,1
9431,DB00181,DB06282,1
9432,DB00254,DB01607,1
9433,DB00871,DB01364,1
9434,DB06717,DB09143,1
9435,DB01037,DB09123,1
9436,DB00203,DB00418,1
9437,DB00083,DB00732,1
9438,DB06218,DB08865,1
9439,DB06335,DB08865,1
9440,DB00712,DB00798,1
9441,DB00178,DB00780,1
9442,DB00237,DB00486,1
9443,DB00418,DB00575,1
9444,DB08875,DB08933,1
9445,DB01377,DB06817,1
9446,DB04855,DB06273,1
9447,DB00277,DB00806,1
9448,DB00503,DB01251,1
9449,DB00358,DB00819,1
9450,DB00682,DB01150,1
9451,DB00515,DB01097,1
9452,DB00932,DB01120,1
9453,DB00818,DB06201,1
9454,DB00476,DB00999,1
9455,DB00573,DB00686,1
9456,DB00359,DB01309,1
9457,DB00422,DB08822,1
9458,DB00745,DB00834,1
9459,DB09100,DB09210,1
9460,DB00601,DB01100,1
9461,DB01211,DB04855,1
9462,DB00387,DB00782,1
9463,DB01166,DB04908,1
9464,DB00612,DB00734,1
9465,DB00734,DB01113,1
9466,DB00980,DB09065,1
9467,DB00912,DB00945,1
9468,DB01398,DB04896,1
9469,DB01319,DB01601,1
9470,DB00186,DB00349,1
9471,DB00555,DB00976,1
9472,DB06216,DB06288,1
9473,DB00321,DB00831,1
9474,DB00477,DB00679,1
9475,DB00454,DB00501,1
9476,DB06335,DB06700,1
9477,DB00381,DB04908,1
9478,DB00312,DB00486,1
9479,DB00653,DB00844,1
9480,DB00283,DB00895,1
9481,DB00635,DB09065,1
9482,DB00355,DB09268,1
9483,DB01062,DB01264,1
9484,DB04868,DB09053,1
9485,DB00880,DB09214,1
9486,DB00312,DB00444,1
9487,DB00834,DB09054,1
9488,DB00564,DB05294,1
9489,DB00682,DB04574,1
9490,DB00268,DB00391,1
9491,DB00674,DB06144,1
9492,DB01026,DB08931,1
9493,DB00531,DB01072,1
9494,DB00393,DB00503,1
9495,DB00409,DB00476,1
9496,DB00423,DB06204,1
9497,DB00420,DB01367,1
9498,DB00871,DB01223,1
9499,DB00476,DB01018,1
9500,DB00337,DB01008,1
9501,DB00368,DB01236,1
9502,DB00997,DB04871,1
9503,DB00213,DB08934,1
9504,DB04924,DB11315,1
9505,DB00767,DB01049,1
9506,DB00884,DB06724,1
9507,DB00409,DB01049,1
9508,DB00907,DB01556,1
9509,DB00065,DB00554,1
9510,DB00295,DB01176,1
9511,DB00624,DB01016,1
9512,DB00081,DB06441,1
9513,DB06290,DB08916,1
9514,DB00366,DB00413,1
9515,DB00022,DB00726,1
9516,DB00006,DB00974,1
9517,DB00243,DB00341,1
9518,DB00285,DB08933,1
9519,DB00375,DB01222,1
9520,DB00237,DB01023,1
9521,DB00176,DB04951,1
9522,DB00343,DB01238,1
9523,DB00252,DB09117,1
9524,DB00571,DB01238,1
9525,DB00768,DB09272,1
9526,DB00526,DB01097,1
9527,DB05109,DB06636,1
9528,DB00307,DB01264,1
9529,DB00880,DB06335,1
9530,DB00684,DB01060,1
9531,DB00684,DB01416,1
9532,DB00312,DB01054,1
9533,DB00610,DB01576,1
9534,DB01112,DB09268,1
9535,DB00619,DB01182,1
9536,DB00976,DB06237,1
9537,DB00938,DB01072,1
9538,DB00865,DB01063,1
9539,DB04908,DB08912,1
9540,DB00651,DB01068,1
9541,DB00277,DB00951,1
9542,DB01149,DB08875,1
9543,DB00414,DB00887,1
9544,DB00040,DB00726,1
9545,DB01234,DB08875,1
9546,DB00072,DB00361,1
9547,DB00364,DB01165,1
9548,DB00588,DB00988,1
9549,DB00584,DB09220,1
9550,DB01024,DB09104,1
9551,DB00007,DB00710,1
9552,DB00503,DB06176,1
9553,DB00864,DB01101,1
9554,DB00321,DB06603,1
9555,DB00193,DB00606,1
9556,DB00418,DB00678,1
9557,DB00393,DB00862,1
9558,DB00418,DB01320,1
9559,DB01203,DB09063,1
9560,DB00321,DB01392,1
9561,DB00409,DB00540,1
9562,DB01021,DB01200,1
9563,DB01032,DB06211,1
9564,DB00682,DB01263,1
9565,DB01219,DB09034,1
9566,DB00041,DB04817,1
9567,DB01049,DB01238,1
9568,DB00535,DB00893,1
9569,DB00450,DB01175,1
9570,DB00376,DB06148,1
9571,DB00956,DB01075,1
9572,DB01261,DB02901,1
9573,DB04865,DB08976,1
9574,DB00881,DB01592,1
9575,DB00311,DB01397,1
9576,DB01023,DB11093,1
9577,DB00370,DB00625,1
9578,DB00237,DB00903,1
9579,DB00502,DB00712,1
9580,DB01242,DB06704,1
9581,DB00327,DB00898,1
9582,DB00979,DB08897,1
9583,DB00181,DB00829,1
9584,DB00514,DB09042,1
9585,DB00421,DB00752,1
9586,DB00202,DB01082,1
9587,DB01047,DB09063,1
9588,DB00182,DB09294,1
9589,DB00318,DB09039,1
9590,DB00180,DB08820,1
9591,DB00279,DB01432,1
9592,DB00648,DB09291,1
9593,DB00673,DB09128,1
9594,DB00908,DB06589,1
9595,DB00030,DB00201,1
9596,DB00559,DB00865,1
9597,DB01069,DB09072,1
9598,DB00204,DB00557,1
9599,DB00285,DB00852,1
9600,DB00615,DB09102,1
9601,DB01380,DB06724,1
9602,DB01211,DB01232,1
9603,DB01066,DB01377,1
9604,DB00996,DB09104,1
9605,DB00188,DB00349,1
9606,DB00648,DB01118,1
9607,DB00363,DB00928,1
9608,DB00829,DB09073,1
9609,DB00056,DB04817,1
9610,DB00206,DB01253,1
9611,DB00070,DB01399,1
9612,DB00091,DB00919,1
9613,DB00615,DB04855,1
9614,DB01601,DB06335,1
9615,DB00820,DB01359,1
9616,DB00945,DB01307,1
9617,DB00484,DB04841,1
9618,DB00618,DB01605,1
9619,DB00915,DB01156,1
9620,DB01129,DB06589,1
9621,DB00294,DB06404,1
9622,DB00180,DB00220,1
9623,DB00486,DB00753,1
9624,DB00220,DB00501,1
9625,DB00195,DB05812,1
9626,DB00623,DB00765,1
9627,DB01045,DB09073,1
9628,DB00420,DB00956,1
9629,DB01114,DB08897,1
9630,DB00349,DB01392,1
9631,DB01045,DB06616,1
9632,DB06271,DB09079,1
9633,DB06822,DB08907,1
9634,DB00956,DB01406,1
9635,DB00726,DB09242,1
9636,DB00232,DB00820,1
9637,DB00208,DB01320,1
9638,DB00245,DB01409,1
9639,DB00952,DB06808,1
9640,DB01579,DB08824,1
9641,DB00653,DB00875,1
9642,DB00370,DB00964,1
9643,DB01224,DB01306,1
9644,DB00389,DB00390,1
9645,DB00277,DB00349,1
9646,DB00201,DB01353,1
9647,DB01162,DB08935,1
9648,DB00474,DB01197,1
9649,DB00252,DB00366,1
9650,DB00007,DB01254,1
9651,DB00472,DB01109,1
9652,DB00999,DB08914,1
9653,DB04884,DB06207,1
9654,DB00188,DB00277,1
9655,DB00470,DB01238,1
9656,DB00737,DB00765,1
9657,DB01268,DB06480,1
9658,DB00673,DB04835,1
9659,DB00584,DB00862,1
9660,DB00682,DB00784,1
9661,DB00030,DB01399,1
9662,DB00187,DB01359,1
9663,DB00333,DB00834,1
9664,DB08935,DB08976,1
9665,DB00104,DB00757,1
9666,DB00877,DB04817,1
9667,DB00472,DB04884,1
9668,DB00472,DB09211,1
9669,DB01026,DB08881,1
9670,DB00366,DB04844,1
9671,DB00422,DB00794,1
9672,DB01143,DB01197,1
9673,DB00277,DB00418,1
9674,DB00774,DB01114,1
9675,DB01359,DB01392,1
9676,DB00750,DB09401,1
