,Drug1_ID,Drug2_ID,label
5869,DB00889,DB01171,1
5870,DB00073,DB00598,1
5871,DB01184,DB08820,1
5872,DB00390,DB06696,1
5873,DB00437,DB01033,1
5874,DB01337,DB01356,1
5875,DB01200,DB02901,1
5876,DB01026,DB09274,1
5877,DB00035,DB00465,1
5878,DB00215,DB09118,1
5879,DB01253,DB01463,1
5880,DB00370,DB08883,1
5881,DB00391,DB00674,1
5882,DB01239,DB04871,1
5883,DB00181,DB01558,1
5884,DB01118,DB08895,1
5885,DB00861,DB11133,1
5886,DB00501,DB01182,1
5887,DB00273,DB00321,1
5888,DB01036,DB09271,1
5889,DB00086,DB09068,1
5890,DB06808,DB09097,1
5891,DB01247,DB01356,1
5892,DB04861,DB08935,1
5893,DB00321,DB00794,1
5894,DB00872,DB00976,1
5895,DB00498,DB00784,1
5896,DB00215,DB01036,1
5897,DB00450,DB01238,1
5898,DB06209,DB08873,1
5899,DB00181,DB00653,1
5900,DB01106,DB09076,1
5901,DB01115,DB01244,1
5902,DB01181,DB01656,1
5903,DB01082,DB01337,1
5904,DB00268,DB00898,1
5905,DB00535,DB06696,1
5906,DB00215,DB01268,1
5907,DB00782,DB08893,1
5908,DB00653,DB00720,1
5909,DB00307,DB06237,1
5910,DB00700,DB06822,1
5911,DB00009,DB00605,1
5912,DB04837,DB09272,1
5913,DB00762,DB09063,1
5914,DB00484,DB00996,1
5915,DB06287,DB09073,1
5916,DB00313,DB01284,1
5917,DB00322,DB01320,1
5918,DB00754,DB05271,1
5919,DB00722,DB04884,1
5920,DB00337,DB00694,1
5921,DB01390,DB09275,1
5922,DB00243,DB08931,1
5923,DB01023,DB01339,1
5924,DB00975,DB01296,1
5925,DB00829,DB09034,1
5926,DB00417,DB01172,1
5927,DB01193,DB06704,1
5928,DB00961,DB01359,1
5929,DB00622,DB01351,1
5930,DB00176,DB00434,1
5931,DB00220,DB00696,1
5932,DB00162,DB00307,1
5933,DB01037,DB01463,1
5934,DB00188,DB01100,1
5935,DB00273,DB06702,1
5936,DB00187,DB00734,1
5937,DB00246,DB00956,1
5938,DB00938,DB09273,1
5939,DB00989,DB06808,1
5940,DB00181,DB06684,1
5941,DB00397,DB00988,1
5942,DB01220,DB09291,1
5943,DB00182,DB00295,1
5944,DB00738,DB08912,1
5945,DB00601,DB01255,1
5946,DB00310,DB00898,1
5947,DB00726,DB01173,1
5948,DB00449,DB00476,1
5949,DB00086,DB00201,1
5950,DB00470,DB01167,1
5951,DB00759,DB01294,1
5952,DB00672,DB09038,1
5953,DB08881,DB08912,1
5954,DB00317,DB09054,1
5955,DB00537,DB00653,1
5956,DB06772,DB09048,1
5957,DB00387,DB01036,1
5958,DB00013,DB01240,1
5959,DB00449,DB06711,1
5960,DB01162,DB01354,1
5961,DB00262,DB00337,1
5962,DB00648,DB09068,1
5963,DB01356,DB01576,1
5964,DB06723,DB09125,1
5965,DB00612,DB09036,1
5966,DB00648,DB00706,1
5967,DB00374,DB01023,1
5968,DB01197,DB09242,1
5969,DB00014,DB00556,1
5970,DB00382,DB00752,1
5971,DB01072,DB08918,1
5972,DB02901,DB05278,1
5973,DB00437,DB09477,1
5974,DB00555,DB00706,1
5975,DB00706,DB01074,1
5976,DB06772,DB08895,1
5977,DB09034,DB09065,1
5978,DB00595,DB11248,1
5979,DB00790,DB00796,1
5980,DB00248,DB00335,1
5981,DB00470,DB00705,1
5982,DB00621,DB01307,1
5983,DB01069,DB09290,1
5984,DB00758,DB00946,1
5985,DB00264,DB00390,1
5986,DB00159,DB00945,1
5987,DB00520,DB01045,1
5988,DB06218,DB09113,1
5989,DB01136,DB01394,1
5990,DB00230,DB00790,1
5991,DB01403,DB04844,1
5992,DB00834,DB00906,1
5993,DB01174,DB01254,1
5994,DB00263,DB02901,1
5995,DB00503,DB00980,1
5996,DB00648,DB00780,1
5997,DB00384,DB01235,1
5998,DB00091,DB01118,1
5999,DB00503,DB01195,1
6000,DB00625,DB06626,1
6001,DB00363,DB08901,1
6002,DB01026,DB01377,1
6003,DB01192,DB08883,1
6004,DB00794,DB06616,1
6005,DB00563,DB01147,1
6006,DB01072,DB08932,1
6007,DB00343,DB00375,1
6008,DB00601,DB01364,1
6009,DB00223,DB01609,1
6010,DB00333,DB01041,1
6011,DB01030,DB04908,1
6012,DB00046,DB00603,1
6013,DB00461,DB06271,1
6014,DB00294,DB08914,1
6015,DB00082,DB06655,1
6016,DB00557,DB00683,1
6017,DB00652,DB04831,1
6018,DB00498,DB06605,1
6019,DB01224,DB01242,1
6020,DB00332,DB11315,1
6021,DB00668,DB01551,1
6022,DB00758,DB01207,1
6023,DB00889,DB00998,1
6024,DB01018,DB08873,1
6025,DB00391,DB01403,1
6026,DB00834,DB00883,1
6027,DB00181,DB06201,1
6028,DB00816,DB01193,1
6029,DB00682,DB01175,1
6030,DB00163,DB06695,1
6031,DB00758,DB06414,1
6032,DB00850,DB01142,1
6033,DB00500,DB00715,1
6034,DB01012,DB04844,1
6035,DB00686,DB01050,1
6036,DB01173,DB01219,1
6037,DB01254,DB06616,1
6038,DB01354,DB04861,1
6039,DB06700,DB11133,1
6040,DB00754,DB00972,1
6041,DB00188,DB00446,1
6042,DB00975,DB01207,1
6043,DB00648,DB00860,1
6044,DB01306,DB09046,1
6045,DB00211,DB01242,1
6046,DB00912,DB01045,1
6047,DB01247,DB01614,1
6048,DB01087,DB01103,1
6049,DB00635,DB00976,1
6050,DB00455,DB01017,1
6051,DB00021,DB00502,1
6052,DB06203,DB06825,1
6053,DB00224,DB01590,1
6054,DB00620,DB06688,1
6055,DB00700,DB00976,1
6056,DB00628,DB01041,1
6057,DB00409,DB00765,1
6058,DB00237,DB00727,1
6059,DB00976,DB08877,1
6060,DB01397,DB06779,1
6061,DB00273,DB01062,1
6062,DB00834,DB01233,1
6063,DB00834,DB06212,1
6064,DB00384,DB06822,1
6065,DB00091,DB01050,1
6066,DB00266,DB01127,1
6067,DB00211,DB00960,1
6068,DB00254,DB08795,1
6069,DB00318,DB00819,1
6070,DB00458,DB06288,1
6071,DB00484,DB00960,1
6072,DB06237,DB08865,1
6073,DB00196,DB06290,1
6074,DB01174,DB09063,1
6075,DB01174,DB09117,1
6076,DB06201,DB09034,1
6077,DB00227,DB01149,1
6078,DB00387,DB00934,1
6079,DB05521,DB08912,1
6080,DB01062,DB09271,1
6081,DB00343,DB06616,1
6082,DB00120,DB00363,1
6083,DB00765,DB01198,1
6084,DB00561,DB00867,1
6085,DB00470,DB01189,1
6086,DB00193,DB01463,1
6087,DB00180,DB00615,1
6088,DB00687,DB01203,1
6089,DB01255,DB01577,1
6090,DB00582,DB06636,1
6091,DB00708,DB01173,1
6092,DB01409,DB06282,1
6093,DB00598,DB08895,1
6094,DB00215,DB00514,1
6095,DB00295,DB00700,1
6096,DB01032,DB01607,1
6097,DB00966,DB01353,1
6098,DB01124,DB01238,1
6099,DB00998,DB01224,1
6100,DB00945,DB01067,1
6101,DB01009,DB01418,1
6102,DB00374,DB00657,1
6103,DB08879,DB08895,1
6104,DB00794,DB09083,1
6105,DB00277,DB01544,1
6106,DB01309,DB01590,1
6107,DB01398,DB09043,1
6108,DB00373,DB03128,1
6109,DB00569,DB00957,1
6110,DB01115,DB01193,1
6111,DB00501,DB00622,1
6112,DB04843,DB09271,1
6113,DB00765,DB06690,1
6114,DB01042,DB06688,1
6115,DB00621,DB06655,1
6116,DB00586,DB01398,1
6117,DB00712,DB01225,1
6118,DB00628,DB01323,1
6119,DB00734,DB00752,1
6120,DB00177,DB00883,1
6121,DB00635,DB01398,1
6122,DB00268,DB00395,1
6123,DB00393,DB00501,1
6124,DB01296,DB06209,1
6125,DB01076,DB02701,1
6126,DB00391,DB00950,1
6127,DB00486,DB01556,1
6128,DB00349,DB00425,1
6129,DB00475,DB06201,1
6130,DB00273,DB00413,1
6131,DB00586,DB01014,1
6132,DB00244,DB00407,1
6133,DB00571,DB08895,1
6134,DB00625,DB08899,1
6135,DB01274,DB01288,1
6136,DB01590,DB09063,1
6137,DB01032,DB01053,1
6138,DB00623,DB01041,1
6139,DB00586,DB09285,1
6140,DB00263,DB08914,1
6141,DB01023,DB01351,1
6142,DB00734,DB08822,1
6143,DB01194,DB09063,1
6144,DB00433,DB01356,1
6145,DB01609,DB08931,1
6146,DB00382,DB00427,1
6147,DB00388,DB00935,1
6148,DB01556,DB01620,1
6149,DB00539,DB09065,1
6150,DB00224,DB00528,1
6151,DB00264,DB01151,1
6152,DB00673,DB01200,1
6153,DB00595,DB00881,1
6154,DB00333,DB00502,1
6155,DB00904,DB06700,1
6156,DB01109,DB01175,1
6157,DB00121,DB00607,1
6158,DB00291,DB06688,1
6159,DB00263,DB00277,1
6160,DB00687,DB06710,1
6161,DB00784,DB03615,1
6162,DB00411,DB00989,1
6163,DB00470,DB01579,1
6164,DB00474,DB01041,1
6165,DB00736,DB01024,1
6166,DB00204,DB01165,1
6167,DB00203,DB00205,1
6168,DB00278,DB01254,1
6169,DB00871,DB00983,1
6170,DB00196,DB04868,1
6171,DB00687,DB01377,1
6172,DB00588,DB09063,1
6173,DB00072,DB01234,1
6174,DB00476,DB00857,1
6175,DB00390,DB00960,1
6176,DB00628,DB01254,1
6177,DB01104,DB03619,1
6178,DB01418,DB04855,1
6179,DB00635,DB09054,1
6180,DB01223,DB02703,1
6181,DB01026,DB01624,1
6182,DB01164,DB04841,1
6183,DB00086,DB08813,1
6184,DB01355,DB09123,1
6185,DB00266,DB00977,1
6186,DB01224,DB08899,1
6187,DB00083,DB01247,1
6188,DB00268,DB01351,1
6189,DB00252,DB01104,1
6190,DB00252,DB01248,1
6191,DB00318,DB00333,1
6192,DB00252,DB11256,1
6193,DB00407,DB00584,1
6194,DB00233,DB01207,1
6195,DB00364,DB00451,1
6196,DB06684,DB08899,1
6197,DB00266,DB01418,1
6198,DB00582,DB00678,1
6199,DB01167,DB08877,1
6200,DB00266,DB01097,1
6201,DB00571,DB06207,1
6202,DB00519,DB06212,1
6203,DB00559,DB00829,1
6204,DB00030,DB06719,1
6205,DB01115,DB01320,1
6206,DB01232,DB01309,1
6207,DB00278,DB06779,1
6208,DB00258,DB06210,1
6209,DB00252,DB09119,1
6210,DB00864,DB08868,1
6211,DB00715,DB06605,1
6212,DB00484,DB00887,1
6213,DB00014,DB01251,1
6214,DB00222,DB00780,1
6215,DB01262,DB04817,1
6216,DB00542,DB00945,1
6217,DB01085,DB01203,1
6218,DB00413,DB00737,1
6219,DB00635,DB01232,1
6220,DB00475,DB08933,1
6221,DB00470,DB04946,1
6222,DB00214,DB00854,1
6223,DB06228,DB09053,1
6224,DB01163,DB01418,1
6225,DB01174,DB08896,1
6226,DB00259,DB00657,1
6227,DB00831,DB01173,1
6228,DB00752,DB01214,1
6229,DB00524,DB01392,1
6230,DB06207,DB08820,1
6231,DB00078,DB08895,1
6232,DB00349,DB08826,1
6233,DB00387,DB00674,1
6234,DB00327,DB09272,1
6235,DB00476,DB01136,1
6236,DB00205,DB00250,1
6237,DB00344,DB00623,1
6238,DB00384,DB09125,1
6239,DB00728,DB00996,1
6240,DB00975,DB01394,1
6241,DB00938,DB01223,1
6242,DB01264,DB01320,1
6243,DB04865,DB06822,1
6244,DB00881,DB09220,1
6245,DB00021,DB00283,1
6246,DB00195,DB00734,1
6247,DB00041,DB00678,1
6248,DB00476,DB00498,1
6249,DB00559,DB05812,1
6250,DB00176,DB00767,1
6251,DB00073,DB00594,1
6252,DB06203,DB09123,1
6253,DB00498,DB01175,1
6254,DB00872,DB01036,1
6255,DB00065,DB00384,1
6256,DB01181,DB06643,1
6257,DB00537,DB01029,1
6258,DB00679,DB04871,1
6259,DB00569,DB06730,1
6260,DB00635,DB01174,1
6261,DB00214,DB01288,1
6262,DB00211,DB00935,1
6263,DB01037,DB01239,1
6264,DB01173,DB01595,1
6265,DB01104,DB06808,1
6266,DB00196,DB00337,1
6267,DB00864,DB01609,1
6268,DB00872,DB08932,1
6269,DB00366,DB00909,1
6270,DB00199,DB00280,1
6271,DB00208,DB00472,1
6272,DB00605,DB00790,1
6273,DB00608,DB01575,1
6274,DB01045,DB09279,1
6275,DB00186,DB09128,1
6276,DB00083,DB00321,1
6277,DB00754,DB01418,1
6278,DB00490,DB00648,1
6279,DB00309,DB01097,1
6280,DB00346,DB00612,1
6281,DB00181,DB01081,1
6282,DB00697,DB00806,1
6283,DB00844,DB09072,1
6284,DB01023,DB01320,1
6285,DB00700,DB00806,1
6286,DB00603,DB01251,1
6287,DB00191,DB00904,1
6288,DB00823,DB01323,1
6289,DB00924,DB01063,1
6290,DB06228,DB06605,1
6291,DB00091,DB06710,1
6292,DB00542,DB09220,1
6293,DB00384,DB08822,1
6294,DB00957,DB01251,1
6295,DB01202,DB06204,1
6296,DB00182,DB00679,1
6297,DB00014,DB01169,1
6298,DB00072,DB05679,1
6299,DB00169,DB00277,1
6300,DB00571,DB01119,1
6301,DB00624,DB00682,1
6302,DB00273,DB00502,1
6303,DB00802,DB04831,1
6304,DB00831,DB04924,1
6305,DB00860,DB00930,1
6306,DB00181,DB00972,1
6307,DB00401,DB01026,1
6308,DB00193,DB00696,1
6309,DB00182,DB01390,1
6310,DB00069,DB00363,1
6311,DB00307,DB01590,1
6312,DB00497,DB01403,1
6313,DB01306,DB01403,1
6314,DB00395,DB06204,1
6315,DB00448,DB06817,1
6316,DB00401,DB00862,1
6317,DB00582,DB00877,1
6318,DB00611,DB00899,1
6319,DB01097,DB01380,1
6320,DB00169,DB01238,1
6321,DB00674,DB03128,1
6322,DB00967,DB09280,1
6323,DB01156,DB01168,1
6324,DB01427,DB06724,1
6325,DB01218,DB06792,1
6326,DB00854,DB05271,1
6327,DB01364,DB06767,1
6328,DB00707,DB00759,1
6329,DB00621,DB01015,1
6330,DB01041,DB06690,1
6331,DB00381,DB06290,1
6332,DB01017,DB01602,1
6333,DB00648,DB05676,1
6334,DB00765,DB01463,1
6335,DB00366,DB00408,1
6336,DB01280,DB04817,1
6337,DB00091,DB09279,1
6338,DB00700,DB08933,1
6339,DB00673,DB06212,1
6340,DB06626,DB08820,1
6341,DB00503,DB01072,1
6342,DB00761,DB00986,1
6343,DB00974,DB08918,1
6344,DB00486,DB06216,1
6345,DB00829,DB01323,1
6346,DB00238,DB00252,1
6347,DB00615,DB00956,1
6348,DB00220,DB06626,1
6349,DB00196,DB00731,1
6350,DB00396,DB06271,1
6351,DB00675,DB00705,1
6352,DB00305,DB00661,1
6353,DB00573,DB01172,1
6354,DB00780,DB08893,1
6355,DB01095,DB06723,1
6356,DB00220,DB09039,1
6357,DB00934,DB08883,1
6358,DB01173,DB01236,1
6359,DB00559,DB01023,1
6360,DB01210,DB08877,1
6361,DB01200,DB09048,1
6362,DB01050,DB01203,1
6363,DB00246,DB00268,1
6364,DB00206,DB00865,1
6365,DB01201,DB01353,1
6366,DB00715,DB00972,1
6367,DB01220,DB09102,1
6368,DB04861,DB06218,1
6369,DB00440,DB09268,1
6370,DB00708,DB01614,1
6371,DB00586,DB00687,1
6372,DB00726,DB01403,1
6373,DB00083,DB00496,1
6374,DB00390,DB00798,1
6375,DB00615,DB00688,1
6376,DB01238,DB04871,1
6377,DB00190,DB00408,1
6378,DB00715,DB06282,1
6379,DB01120,DB02901,1
6380,DB01201,DB06605,1
6381,DB00195,DB00794,1
6382,DB00266,DB06695,1
6383,DB01124,DB09009,1
6384,DB00014,DB08864,1
6385,DB00042,DB06153,1
6386,DB00193,DB06767,1
6387,DB00898,DB05246,1
6388,DB00708,DB06201,1
6389,DB00270,DB01355,1
6390,DB00470,DB01062,1
6391,DB00872,DB01167,1
6392,DB00924,DB09034,1
6393,DB00007,DB00834,1
6394,DB00346,DB01136,1
6395,DB00182,DB00258,1
6396,DB00159,DB06684,1
6397,DB00784,DB06696,1
6398,DB00834,DB08867,1
6399,DB00263,DB01306,1
6400,DB09065,DB09143,1
6401,DB04861,DB08877,1
6402,DB01033,DB06688,1
6403,DB00450,DB00831,1
6404,DB00623,DB01151,1
6405,DB00332,DB00433,1
6406,DB00398,DB08895,1
6407,DB00559,DB09118,1
6408,DB00211,DB00486,1
6409,DB00363,DB01041,1
6410,DB00366,DB00697,1
6411,DB00476,DB00590,1
6412,DB00333,DB00470,1
6413,DB00295,DB00661,1
6414,DB00402,DB00715,1
6415,DB00656,DB01232,1
6416,DB00317,DB01418,1
6417,DB00682,DB01033,1
6418,DB00569,DB09070,1
6419,DB00182,DB06704,1
6420,DB01115,DB09048,1
6421,DB00980,DB01173,1
6422,DB00488,DB04817,1
6423,DB00748,DB09034,1
6424,DB00187,DB01193,1
6425,DB01175,DB04842,1
6426,DB01259,DB08933,1
6427,DB00108,DB00290,1
6428,DB00898,DB09555,1
6429,DB01026,DB08870,1
6430,DB00500,DB00864,1
6431,DB00956,DB01232,1
6432,DB00007,DB00321,1
6433,DB01100,DB08873,1
6434,DB00850,DB09271,1
6435,DB01593,DB06824,1
6436,DB00015,DB08976,1
6437,DB00903,DB01114,1
6438,DB00986,DB08893,1
6439,DB00121,DB01604,1
6440,DB00681,DB09547,1
6441,DB00472,DB00715,1
6442,DB00224,DB01198,1
6443,DB00414,DB01169,1
6444,DB00215,DB09042,1
6445,DB00648,DB01026,1
6446,DB00734,DB08918,1
6447,DB00470,DB00841,1
6448,DB00318,DB00774,1
6449,DB00402,DB08883,1
6450,DB01251,DB01380,1
6451,DB00391,DB09104,1
6452,DB00418,DB00450,1
6453,DB00588,DB00932,1
6454,DB00682,DB01357,1
6455,DB00245,DB01278,1
6456,DB00584,DB00993,1
6457,DB00182,DB00871,1
6458,DB00586,DB00673,1
6459,DB00065,DB00654,1
6460,DB00501,DB09128,1
6461,DB00559,DB01101,1
6462,DB00470,DB09034,1
6463,DB00163,DB01418,1
6464,DB00661,DB09079,1
6465,DB03619,DB06822,1
6466,DB00872,DB06273,1
6467,DB00363,DB00877,1
6468,DB00524,DB00899,1
6469,DB00250,DB00440,1
6470,DB00231,DB00898,1
6471,DB00798,DB01009,1
6472,DB00227,DB09073,1
6473,DB01394,DB04908,1
6474,DB00460,DB01009,1
6475,DB00734,DB06148,1
6476,DB06779,DB08813,1
6477,DB00476,DB08941,1
6478,DB00454,DB00780,1
6479,DB00564,DB00972,1
6480,DB00397,DB00961,1
6481,DB01320,DB01327,1
6482,DB00030,DB06655,1
6483,DB00224,DB09053,1
6484,DB00312,DB09077,1
6485,DB00333,DB00758,1
6486,DB06210,DB06724,1
6487,DB00934,DB04842,1
6488,DB00307,DB00490,1
6489,DB00776,DB08934,1
6490,DB00204,DB06717,1
6491,DB00502,DB00673,1
6492,DB00790,DB08813,1
6493,DB00603,DB01355,1
6494,DB00346,DB01167,1
6495,DB00605,DB09214,1
6496,DB00450,DB08883,1
6497,DB00599,DB01621,1
6498,DB00411,DB00960,1
6499,DB01276,DB05278,1
6500,DB00877,DB08912,1
6501,DB00199,DB00277,1
6502,DB00972,DB01021,1
6503,DB00501,DB00715,1
6504,DB01234,DB01398,1
6505,DB00682,DB00930,1
6506,DB00404,DB08883,1
6507,DB00182,DB06282,1
6508,DB00363,DB04871,1
6509,DB00834,DB01398,1
6510,DB00997,DB01268,1
6511,DB01126,DB01232,1
6512,DB09083,DB09330,1
6513,DB00191,DB00316,1
6514,DB00211,DB01367,1
6515,DB00436,DB01307,1
6516,DB00273,DB09076,1
6517,DB00415,DB00563,1
6518,DB00476,DB04842,1
6519,DB00802,DB06290,1
6520,DB00675,DB06717,1
6521,DB00030,DB00668,1
6522,DB00257,DB00697,1
6523,DB00277,DB08820,1
6524,DB00216,DB00767,1
6525,DB00374,DB00903,1
6526,DB00470,DB00477,1
6527,DB00199,DB00715,1
6528,DB01232,DB09034,1
6529,DB00608,DB06792,1
6530,DB00275,DB00374,1
6531,DB06218,DB06761,1
6532,DB00988,DB01064,1
6533,DB00668,DB09009,1
6534,DB00254,DB00460,1
6535,DB00605,DB01032,1
6536,DB00672,DB06287,1
6537,DB01017,DB01219,1
6538,DB00865,DB09042,1
6539,DB00420,DB06603,1
6540,DB00237,DB00557,1
6541,DB00881,DB09282,1
6542,DB01232,DB08916,1
6543,DB00921,DB05246,1
6544,DB00387,DB00875,1
6545,DB00977,DB04876,1
6546,DB00472,DB01320,1
6547,DB01008,DB01320,1
6548,DB08865,DB09049,1
6549,DB01244,DB11110,1
6550,DB00072,DB00959,1
6551,DB01394,DB08881,1
6552,DB00186,DB06153,1
6553,DB00321,DB04924,1
6554,DB00561,DB01193,1
6555,DB00521,DB00989,1
6556,DB00201,DB00972,1
6557,DB00180,DB00307,1
6558,DB00312,DB01021,1
6559,DB01233,DB01356,1
6560,DB00622,DB01166,1
6561,DB00390,DB00677,1
6562,DB00594,DB00611,1
6563,DB00630,DB00945,1
6564,DB00601,DB01356,1
6565,DB00285,DB11249,1
6566,DB00201,DB00474,1
6567,DB00391,DB01176,1
6568,DB00996,DB01397,1
6569,DB06273,DB06589,1
6570,DB08911,DB08912,1
6571,DB00662,DB00898,1
6572,DB00418,DB00887,1
6573,DB00557,DB01320,1
6574,DB00728,DB00753,1
6575,DB00991,DB06779,1
6576,DB00184,DB01045,1
6577,DB00275,DB00930,1
6578,DB00470,DB01026,1
6579,DB00540,DB05812,1
6580,DB00618,DB00707,1
6581,DB00458,DB01239,1
6582,DB00475,DB09271,1
6583,DB01074,DB06207,1
6584,DB00159,DB00374,1
6585,DB00991,DB03615,1
6586,DB00724,DB06688,1
6587,DB00794,DB00964,1
6588,DB00312,DB00492,1
6589,DB00218,DB00900,1
6590,DB00653,DB00829,1
6591,DB00831,DB01377,1
6592,DB00841,DB01365,1
6593,DB00555,DB00615,1
6594,DB00371,DB00425,1
6595,DB00489,DB00975,1
6596,DB00072,DB00620,1
6597,DB00682,DB08918,1
6598,DB00731,DB00872,1
6599,DB00980,DB01026,1
6600,DB01098,DB01377,1
6601,DB00343,DB01320,1
6602,DB00176,DB00420,1
6603,DB04865,DB06605,1
6604,DB00862,DB08931,1
6605,DB09075,DB11133,1
6606,DB00752,DB01278,1
6607,DB00311,DB00921,1
6608,DB00083,DB00804,1
6609,DB00865,DB01254,1
6610,DB00479,DB00712,1
6611,DB01017,DB04946,1
6612,DB00013,DB06684,1
6613,DB00065,DB00896,1
6614,DB00222,DB04574,1
6615,DB00220,DB01219,1
6616,DB00794,DB00880,1
6617,DB00935,DB00983,1
6618,DB00863,DB01120,1
6619,DB00549,DB01238,1
6620,DB01068,DB01320,1
6621,DB00802,DB06274,1
6622,DB00564,DB00783,1
6623,DB00081,DB06605,1
6624,DB00333,DB00450,1
6625,DB00598,DB09009,1
6626,DB00907,DB02703,1
6627,DB00470,DB01041,1
6628,DB00593,DB09048,1
6629,DB00203,DB09036,1
6630,DB00317,DB00559,1
6631,DB00358,DB00468,1
6632,DB00972,DB04953,1
6633,DB01233,DB06684,1
6634,DB00175,DB09055,1
6635,DB01356,DB09477,1
6636,DB00503,DB01124,1
6637,DB01076,DB08827,1
6638,DB00381,DB01609,1
6639,DB00007,DB00414,1
6640,DB00734,DB00796,1
6641,DB00258,DB06824,1
6642,DB00684,DB00749,1
6643,DB00501,DB00802,1
6644,DB00206,DB01392,1
6645,DB00266,DB09030,1
6646,DB00564,DB06697,1
6647,DB00991,DB09211,1
6648,DB00470,DB04855,1
6649,DB00830,DB01291,1
6650,DB00864,DB01137,1
6651,DB00476,DB00489,1
6652,DB00214,DB08976,1
6653,DB00232,DB01353,1
6654,DB00382,DB01176,1
6655,DB00213,DB09280,1
6656,DB00030,DB00687,1
6657,DB00170,DB09222,1
6658,DB00318,DB06603,1
6659,DB00300,DB00718,1
6660,DB00703,DB06824,1
6661,DB08815,DB08899,1
6662,DB00382,DB00411,1
6663,DB00708,DB09073,1
6664,DB00083,DB01036,1
6665,DB00215,DB00539,1
6666,DB00653,DB08815,1
6667,DB00502,DB00761,1
6668,DB00121,DB09268,1
6669,DB00993,DB01656,1
6670,DB00912,DB01016,1
6671,DB00875,DB01253,1
6672,DB01609,DB09073,1
6673,DB00281,DB00750,1
6674,DB00557,DB00747,1
6675,DB00266,DB01276,1
6676,DB00497,DB00819,1
6677,DB01190,DB09268,1
6678,DB00413,DB00726,1
6679,DB00186,DB00277,1
6680,DB00455,DB01409,1
6681,DB01119,DB08914,1
6682,DB00975,DB01418,1
6683,DB01323,DB08815,1
6684,DB01026,DB01390,1
6685,DB06287,DB08895,1
6686,DB00237,DB01242,1
6687,DB00332,DB00391,1
6688,DB00907,DB06711,1
6689,DB00270,DB00476,1
6690,DB01149,DB01238,1
6691,DB01165,DB09267,1
6692,DB00780,DB01307,1
6693,DB01049,DB01614,1
6694,DB00573,DB00955,1
6695,DB01398,DB06209,1
6696,DB00997,DB01656,1
6697,DB00030,DB04868,1
6698,DB00425,DB01189,1
6699,DB00404,DB04908,1
6700,DB01100,DB09083,1
6701,DB01024,DB01432,1
6702,DB01037,DB06204,1
6703,DB09046,DB09564,1
6704,DB00349,DB01017,1
6705,DB00248,DB01614,1
6706,DB01440,DB06204,1
6707,DB00906,DB06201,1
6708,DB00344,DB00816,1
6709,DB00468,DB00648,1
6710,DB00214,DB01015,1
6711,DB00284,DB00624,1
6712,DB00423,DB08992,1
6713,DB00444,DB00673,1
6714,DB06715,DB09026,1
6715,DB00862,DB02703,1
6716,DB00013,DB08813,1
6717,DB00176,DB00977,1
6718,DB00041,DB00584,1
6719,DB00006,DB00569,1
6720,DB00243,DB04905,1
6721,DB00843,DB00975,1
6722,DB00367,DB00615,1
6723,DB01016,DB01395,1
6724,DB01609,DB05239,1
6725,DB01074,DB01377,1
6726,DB01623,DB06148,1
6727,DB00686,DB00945,1
6728,DB00975,DB04861,1
6729,DB00176,DB04946,1
6730,DB00864,DB06372,1
6731,DB00047,DB00414,1
6732,DB00182,DB00470,1
6733,DB00661,DB00997,1
6734,DB00363,DB01211,1
6735,DB01017,DB09128,1
6736,DB00465,DB01275,1
6737,DB00722,DB08907,1
6738,DB00908,DB00909,1
6739,DB01254,DB05521,1
6740,DB00009,DB09075,1
6741,DB00762,DB01264,1
6742,DB00540,DB00834,1
6743,DB00199,DB01120,1
6744,DB00280,DB01307,1
6745,DB00254,DB06723,1
6746,DB00030,DB00351,1
6747,DB00353,DB01263,1
6748,DB01268,DB08899,1
6749,DB00215,DB01320,1
6750,DB00243,DB00734,1
6751,DB04905,DB06616,1
6752,DB00310,DB00844,1
6753,DB00082,DB00834,1
6754,DB00425,DB06283,1
6755,DB00988,DB05039,1
6756,DB00691,DB00834,1
6757,DB01026,DB08873,1
6758,DB00269,DB01037,1
6759,DB00813,DB08933,1
6760,DB00794,DB01136,1
6761,DB00734,DB09076,1
6762,DB00289,DB06704,1
6763,DB00400,DB00682,1
6764,DB06209,DB09065,1
6765,DB00790,DB01397,1
6766,DB02701,DB08860,1
6767,DB00976,DB08860,1
6768,DB01264,DB06273,1
6769,DB06273,DB08815,1
6770,DB05266,DB08931,1
6771,DB06824,DB09104,1
6772,DB00903,DB01251,1
6773,DB00202,DB01627,1
6774,DB01176,DB09034,1
6775,DB00780,DB01171,1
6776,DB00474,DB01210,1
6777,DB00014,DB06203,1
6778,DB00450,DB09290,1
6779,DB00031,DB08976,1
6780,DB00268,DB00813,1
6781,DB00476,DB08794,1
6782,DB00285,DB06695,1
6783,DB00783,DB09036,1
6784,DB01263,DB06209,1
6785,DB00404,DB01254,1
6786,DB00413,DB01621,1
6787,DB01590,DB08914,1
6788,DB01233,DB01242,1
6789,DB00224,DB06290,1
6790,DB00717,DB08883,1
6791,DB01115,DB01235,1
6792,DB00015,DB00946,1
6793,DB00468,DB09294,1
6794,DB00860,DB01072,1
6795,DB00673,DB09401,1
6796,DB01072,DB06636,1
6797,DB00321,DB00334,1
6798,DB00335,DB00794,1
6799,DB00388,DB09288,1
6800,DB00741,DB08882,1
