,Gene_ID,Disease_ID,label
33956,6648,C0009375,1
33957,6648,C0009402,1
33958,6648,C0011265,1
33959,6648,C0011570,1
33960,6648,C0011574,1
33961,6648,C0011853,1
33962,6648,C0011860,1
33963,6648,C0011881,1
33964,6648,C0014859,1
33965,6648,C0014866,1
33966,6648,C0014868,1
33967,6648,C0015967,1
33968,6648,C0016059,1
33969,6648,C0017667,1
33970,6648,C0018800,1
33971,6648,C0018801,1
33972,6648,C0020538,1
33973,6648,C0020550,1
33974,6648,C0020615,1
33975,6648,C0021364,1
33976,6648,C0021367,1
33977,6648,C0021655,1
33978,6648,C0022116,1
33979,6648,C0022333,1
33980,6648,C0022658,1
33981,6648,C0022672,1
33982,6648,C0023891,1
33983,6648,C0024115,1
33984,6648,C0024232,1
33985,6648,C0024796,1
33986,6648,C0025312,1
33987,6648,C0025500,1
33988,6648,C0026764,1
33989,6648,C0027540,1
33990,6648,C0027626,1
33991,6648,C0027726,1
33992,6648,C0027746,1
33993,6648,C0028754,1
33994,6648,C0029408,1
33995,6648,C0029456,1
33996,6648,C0029459,1
33997,6648,C0030246,1
33998,6648,C0030354,1
33999,6648,C0030567,1
34000,6648,C0031117,1
34001,6648,C0032580,1
34002,6648,C0032927,1
34003,6648,C0033141,1
34004,6648,C0033578,1
34005,6648,C0033860,1
34006,6648,C0033941,1
34007,6648,C0034530,1
34008,6648,C0035222,1
34009,6648,C0036202,1
34010,6648,C0036341,1
34011,6648,C0036529,1
34012,6648,C0036980,1
34013,6648,C0037268,1
34014,6648,C0037274,1
34015,6648,C0037286,1
34016,6648,C0038356,1
34017,6648,C0038433,1
34018,6648,C0040411,1
34019,6648,C0041408,1
34020,6648,C0042164,1
34021,6648,C0042373,1
34022,6648,C0079744,1
34023,6648,C0085207,1
34024,6648,C0086664,1
34025,6648,C0086692,1
34026,6648,C0149958,1
34027,6648,C0151526,1
34028,6648,C0152013,1
34029,6648,C0153349,1
34030,6648,C0153381,1
34031,6648,C0162674,1
34032,6648,C0205641,1
34033,6648,C0205642,1
34034,6648,C0205643,1
34035,6648,C0205644,1
34036,6648,C0205697,1
34037,6648,C0205698,1
34038,6648,C0205874,1
34039,6648,C0205875,1
34040,6648,C0206061,1
34041,6648,C0206062,1
34042,6648,C0206160,1
34043,6648,C0234533,1
34044,6648,C0235527,1
34045,6648,C0235874,1
34046,6648,C0235974,1
34047,6648,C0238281,1
34048,6648,C0242184,1
34049,6648,C0242698,1
34050,6648,C0242992,1
34051,6648,C0268255,1
34052,6648,C0270611,1
34053,6648,C0270715,1
34054,6648,C0270824,1
34055,6648,C0270844,1
34056,6648,C0270846,1
34057,6648,C0271708,1
34058,6648,C0271710,1
34059,6648,C0272945,1
34060,6648,C0274861,1
34061,6648,C0279626,1
34062,6648,C0279702,1
34063,6648,C0311375,1
34064,6648,C0346647,1
34065,6648,C0376618,1
34066,6648,C0393554,1
34067,6648,C0422853,1
34068,6648,C0422854,1
34069,6648,C0422855,1
34070,6648,C0452047,1
34071,6648,C0472381,1
34072,6648,C0494463,1
34073,6648,C0494475,1
34074,6648,C0520459,1
34075,6648,C0524851,1
34076,6648,C0543859,1
34077,6648,C0546126,1
34078,6648,C0740392,1
34079,6648,C0740457,1
34080,6648,C0750901,1
34081,6648,C0750974,1
34082,6648,C0750977,1
34083,6648,C0750979,1
34084,6648,C0751019,1
34085,6648,C0751020,1
34086,6648,C0751022,1
34087,6648,C0751110,1
34088,6648,C0751123,1
34089,6648,C0751406,1
34090,6648,C0751495,1
34091,6648,C0751496,1
34092,6648,C0751651,1
34093,6648,C0751846,1
34094,6648,C0751847,1
34095,6648,C0751849,1
34096,6648,C0751851,1
34097,6648,C0751852,1
34098,6648,C0860207,1
34099,6648,C0878544,1
34100,6648,C0917731,1
34101,6648,C0917798,1
34102,6648,C0919267,1
34103,6648,C0920563,1
34104,6648,C0949855,1
34105,6648,C0949857,1
34106,6648,C1134719,1
34107,6648,C1140680,1
34108,6648,C1168401,1
34109,6648,C1257931,1
34110,6648,C1262760,1
34111,6648,C1266043,1
34112,6648,C1269683,1
34113,6648,C1449563,1
34114,6648,C1458155,1
34115,6648,C1510432,1
34116,6648,C1527168,1
34117,6648,C1527249,1
34118,6648,C1527335,1
34119,6648,C1527390,1
34120,6648,C1563937,1
34121,6648,C1571983,1
34122,6648,C1623038,1
34123,6648,C1708349,1
34124,6648,C1855119,1
34125,6648,C1859317,1
34126,6648,C1961112,1
34127,6648,C2711227,1
34128,6648,C2931822,1
34129,6648,C3658290,1
34130,6648,C3714618,1
34131,6648,C4048158,1
34132,6648,C4277682,1
34133,6648,C4279912,1
34134,6648,C4316903,1
34135,6648,C4317109,1
34136,6648,C4317123,1
34137,6649,C0011616,1
34138,6649,C0018801,1
34139,6649,C0018802,1
34140,6649,C0019193,1
34141,6649,C0020538,1
34142,6649,C0023212,1
34143,6649,C0024117,1
34144,6649,C0034069,1
34145,6649,C0079744,1
34146,6649,C0162351,1
34147,6649,C0235527,1
34148,6649,C0235874,1
34149,6649,C1262760,1
34150,6649,C1959583,1
34151,6649,C1961112,1
34152,6649,C3658290,1
34153,6649,C4277682,1
34154,6649,C4279912,1
34155,6650,C0086543,1
34156,6651,C0220636,1
34157,6651,C3714756,1
34158,6651,C4310696,1
34159,6652,C0019193,1
34160,6652,C0027055,1
34161,6652,C0860207,1
34162,6652,C1262760,1
34163,6652,C3658290,1
34164,6652,C4277682,1
34165,6652,C4279912,1
34166,6653,C0002395,1
34167,6653,C0006142,1
34168,6653,C0011265,1
34169,6653,C0019193,1
34170,6653,C0276496,1
34171,6653,C0494463,1
34172,6653,C0546126,1
34173,6653,C0750900,1
34174,6653,C1262760,1
34175,6653,C1863052,1
34176,6653,C3549448,1
34177,6653,C4279912,1
34178,6654,C0007194,1
34179,6654,C0007959,1
34180,6654,C0028326,1
34181,6654,C0029434,1
34182,6654,C0041409,1
34183,6654,C0152013,1
34184,6654,C0399440,1
34185,6654,C1853120,1
34186,6655,C0020305,1
34187,6655,C0028326,1
34188,6655,C4225282,1
34189,6657,C0003119,1
34190,6657,C0006118,1
34191,6657,C0007131,1
34192,6657,C0014859,1
34193,6657,C0024121,1
34194,6657,C0027643,1
34195,6657,C0029434,1
34196,6657,C0033578,1
34197,6657,C0149925,1
34198,6657,C0153633,1
34199,6657,C0205944,1
34200,6657,C0205945,1
34201,6657,C0242379,1
34202,6657,C0279626,1
34203,6657,C0338503,1
34204,6657,C0342384,1
34205,6657,C0376358,1
34206,6657,C0496899,1
34207,6657,C0750974,1
34208,6657,C0750977,1
34209,6657,C1261473,1
34210,6657,C1527390,1
34211,6657,C1859774,1
34212,6657,C1861028,1
34213,6657,C3714756,1
34214,6658,C0010308,1
34215,6658,C0029434,1
34216,6658,C0342376,1
34217,6658,C0432475,1
34218,6658,C1848068,1
34219,6658,C1855900,1
34220,6658,C2678223,1
34221,6658,C2936419,1
34222,6658,C3714756,1
34223,6659,C0010606,1
34224,6659,C0019207,1
34225,6659,C0019208,1
34226,6659,C0086404,1
34227,6659,C0220636,1
34228,6660,C0036341,1
34229,6660,C0235480,1
34230,6660,C1510586,1
34231,6660,C2585653,1
34232,6660,C3714756,1
34233,6662,C0007097,1
34234,6662,C0018054,1
34235,6662,C0018566,1
34236,6662,C0024667,1
34237,6662,C0024668,1
34238,6662,C0029434,1
34239,6662,C0036875,1
34240,6662,C0041696,1
34241,6662,C0205696,1
34242,6662,C0205697,1
34243,6662,C0205698,1
34244,6662,C0205699,1
34245,6662,C0242379,1
34246,6662,C0265998,1
34247,6662,C0266361,1
34248,6662,C0376634,1
34249,6662,C1257925,1
34250,6662,C1269683,1
34251,6662,C1842462,1
34252,6662,C1861922,1
34253,6662,C2748895,1
34254,6662,C2936419,1
34255,6662,C2936694,1
34256,6662,C3549544,1
34257,6662,C3714756,1
34258,6662,C4225331,1
34259,6663,C0007959,1
34260,6663,C0023520,1
34261,6663,C0036341,1
34262,6663,C0036875,1
34263,6663,C0342384,1
34264,6663,C1656427,1
34265,6663,C1836727,1
34266,6663,C1848519,1
34267,6663,C2700265,1
34268,6663,C2700405,1
34269,6663,C2750452,1
34270,6663,C3266898,1
34271,6664,C0027626,1
34272,6664,C0036095,1
34273,6664,C0220636,1
34274,6664,C0265338,1
34275,6665,C0032460,1
34276,6667,C0007114,1
34277,6667,C0020456,1
34278,6667,C0027626,1
34279,6667,C0027627,1
34280,6667,C0036341,1
34281,6667,C0037286,1
34282,6667,C1855520,1
34283,6670,C0033975,1
34284,6671,C0005586,1
34285,6671,C0005587,1
34286,6671,C0024713,1
34287,6671,C0338831,1
34288,6674,C3714756,1
34289,6674,C3809706,1
34290,6674,C4277690,1
34291,6674,C4317124,1
34292,6678,C0009375,1
34293,6678,C0009402,1
34294,6678,C0019158,1
34295,6678,C0020429,1
34296,6678,C0022658,1
34297,6678,C0023467,1
34298,6678,C0023890,1
34299,6678,C0023931,1
34300,6678,C0024031,1
34301,6678,C0026764,1
34302,6678,C0026998,1
34303,6678,C0027659,1
34304,6678,C0029434,1
34305,6678,C0041948,1
34306,6678,C0206686,1
34307,6678,C0268363,1
34308,6678,C0423682,1
34309,6678,C0458247,1
34310,6678,C0577660,1
34311,6678,C0751211,1
34312,6678,C0751214,1
34313,6678,C1140680,1
34314,6678,C1527249,1
34315,6678,C2717759,1
34316,6678,C2936719,1
34317,6683,C0023520,1
34318,6683,C0037773,1
34319,6683,C1535926,1
34320,6683,C1866855,1
34321,6687,C0007959,1
34322,6687,C0030486,1
34323,6687,C0037772,1
34324,6687,C0037773,1
34325,6687,C0278114,1
34326,6687,C0452143,1
34327,6687,C0751651,1
34328,6687,C1846564,1
34329,6687,C1968845,1
34330,6687,C3711370,1
34331,6687,C3714756,1
34332,6688,C0023466,1
34333,6688,C0023467,1
34334,6688,C0023470,1
34335,6688,C0026998,1
34336,6688,C1879321,1
34337,6688,C1961099,1
34338,6689,C0008312,1
34339,6689,C0023892,1
34340,6689,C0238065,1
34341,6690,C0030297,1
34342,6690,C0149521,1
34343,6690,C0238339,1
34344,6690,C0376358,1
34345,6690,C1832108,1
34346,6690,C1842402,1
34347,6690,C1868653,1
34348,6690,C1969419,1
34349,6690,C4080064,1
34350,6693,C0006663,1
34351,6693,C0018824,1
34352,6693,C0263628,1
34353,6693,C0521174,1
34354,6695,C0033578,1
34355,6695,C0376358,1
34356,6696,C0001418,1
34357,6696,C0003949,1
34358,6696,C0006118,1
34359,6696,C0006142,1
34360,6696,C0013221,1
34361,6696,C0018799,1
34362,6696,C0018824,1
34363,6696,C0019193,1
34364,6696,C0019208,1
34365,6696,C0022650,1
34366,6696,C0022658,1
34367,6696,C0022660,1
34368,6696,C0023890,1
34369,6696,C0023896,1
34370,6696,C0023904,1
34371,6696,C0024121,1
34372,6696,C0024141,1
34373,6696,C0024668,1
34374,6696,C0025500,1
34375,6696,C0030286,1
34376,6696,C0032229,1
34377,6696,C0032300,1
34378,6696,C0033687,1
34379,6696,C0034069,1
34380,6696,C0041755,1
34381,6696,C0041948,1
34382,6696,C0043250,1
34383,6696,C0043251,1
34384,6696,C0086404,1
34385,6696,C0086432,1
34386,6696,C0153633,1
34387,6696,C0162820,1
34388,6696,C0178324,1
34389,6696,C0205641,1
34390,6696,C0205643,1
34391,6696,C0205644,1
34392,6696,C0205645,1
34393,6696,C0221204,1
34394,6696,C0239946,1
34395,6696,C0259783,1
34396,6696,C0263628,1
34397,6696,C0270612,1
34398,6696,C0496899,1
34399,6696,C0521174,1
34400,6696,C0555198,1
34401,6696,C0750974,1
34402,6696,C0750977,1
34403,6696,C0853897,1
34404,6696,C0860207,1
34405,6696,C0887898,1
34406,6696,C1458155,1
34407,6696,C1527304,1
34408,6696,C1527390,1
34409,6696,C1565662,1
34410,6696,C1858991,1
34411,6696,C2609414,1
34412,6696,C2930617,1
34413,6696,C2937358,1
34414,6696,C3263723,1
34415,6696,C3714636,1
34416,6696,C4046002,1
34417,6696,C4277682,1
34418,6697,C0525045,1
34419,6698,C0030354,1
34420,6698,C0205875,1
34421,6700,C0024623,1
34422,6700,C0038356,1
34423,6700,C1708349,1
34424,6708,C0013902,1
34425,6708,C0037889,1
34426,6708,C0158995,1
34427,6708,C0221409,1
34428,6708,C0520739,1
34429,6708,C1851741,1
34430,6708,C2678338,1
34431,6709,C0006142,1
34432,6709,C0023893,1
34433,6709,C0037769,1
34434,6709,C3150731,1
34435,6709,C3714756,1
34436,6710,C0002878,1
34437,6710,C0002891,1
34438,6710,C0037889,1
34439,6710,C0221021,1
34440,6710,C0221409,1
34441,6710,C1866810,1
34442,6710,C2674219,1
34443,6710,C3889607,1
34444,6710,C3889609,1
34445,6710,C3890218,1
34446,6710,C4016380,1
34447,6710,C4016381,1
34448,6711,C0332712,1
34449,6712,C0036341,1
34450,6712,C0087012,1
34451,6712,C0266470,1
34452,6712,C0752120,1
34453,6712,C0752122,1
34454,6712,C0752123,1
34455,6712,C0752124,1
34456,6712,C1527249,1
34457,6713,C0019207,1
34458,6713,C0019208,1
34459,6713,C0023904,1
34460,6714,C0005684,1
34461,6714,C0005695,1
34462,6714,C0006142,1
34463,6714,C0009319,1
34464,6714,C0009375,1
34465,6714,C0009402,1
34466,6714,C0009404,1
34467,6714,C0017185,1
34468,6714,C0018800,1
34469,6714,C0038220,1
34470,6714,C0085548,1
34471,6714,C0270823,1
34472,6714,C0311335,1
34473,6714,C0393734,1
34474,6714,C0678222,1
34475,6714,C0751522,1
34476,6714,C0751523,1
34477,6714,C1257931,1
34478,6714,C1383860,1
34479,6714,C1458155,1
34480,6714,C1527249,1
34481,6715,C0001973,1
34482,6715,C0011570,1
34483,6715,C0011581,1
34484,6715,C0014175,1
34485,6715,C0023893,1
34486,6715,C0032460,1
34487,6715,C0033578,1
34488,6715,C0269102,1
34489,6715,C0376358,1
34490,6715,C1136382,1
34491,6716,C0005001,1
34492,6716,C0036341,1
34493,6716,C0036875,1
34494,6716,C0263477,1
34495,6716,C0266435,1
34496,6716,C0268297,1
34497,6716,C0269102,1
34498,6716,C0376358,1
34499,6716,C0520477,1
34500,6716,C1704272,1
34501,6716,C1739363,1
34502,6716,C2931456,1
34503,6716,C2937421,1
34504,6716,C4083212,1
34505,6717,C0023893,1
34506,6718,C0008370,1
34507,6718,C1856127,1
34508,6718,C3714756,1
34509,6720,C0015695,1
34510,6720,C0022661,1
34511,6720,C0023893,1
34512,6720,C0036341,1
34513,6720,C0038433,1
34514,6720,C0400966,1
34515,6720,C0920563,1
34516,6720,C2239176,1
34517,6720,C3241937,1
34518,6721,C0021655,1
34519,6721,C0022661,1
34520,6721,C0024623,1
34521,6721,C0038356,1
34522,6721,C2239176,1
34523,6721,C3714756,1
34524,6722,C0006826,1
34525,6722,C0019693,1
34526,6722,C0027651,1
34527,6722,C2985290,1
34528,6723,C0152013,1
34529,6725,C0023903,1
34530,6730,C0037274,1
34531,6730,C0274862,1
34532,6730,C0311375,1
34533,6730,C0376634,1
34534,6730,C0751852,1
34535,6731,C0010828,1
34536,6731,C0019193,1
34537,6731,C0158995,1
34538,6731,C0860207,1
34539,6731,C1262760,1
34540,6731,C2931245,1
34541,6731,C3658290,1
34542,6731,C3808553,1
34543,6731,C3810350,1
34544,6731,C4277682,1
34545,6736,C0018054,1
34546,6736,C0018055,1
34547,6736,C0036875,1
34548,6736,C0266361,1
34549,6736,C0432475,1
34550,6736,C2748895,1
34551,6736,C2748896,1
34552,6736,C2748897,1
34553,6736,C2748898,1
34554,6736,C2748899,1
34555,6736,C2936419,1
34556,6736,C3714756,1
34557,6736,C4510744,1
34558,6742,C0274862,1
34559,6742,C0311375,1
34560,6742,C0751851,1
34561,6742,C0751852,1
34562,6746,C0033578,1
34563,6746,C0376358,1
34564,6748,C0282577,1
34565,6748,C4012395,1
34566,6750,C0000786,1
34567,6750,C0000822,1
34568,6750,C0004763,1
34569,6750,C0006826,1
34570,6750,C0014175,1
34571,6750,C0017145,1
34572,6750,C0022333,1
34573,6750,C0030297,1
34574,6750,C0030305,1
34575,6750,C0036337,1
34576,6750,C0036341,1
34577,6750,C0086692,1
34578,6750,C0086768,1
34579,6750,C0149958,1
34580,6750,C0234533,1
34581,6750,C0234535,1
34582,6750,C0269102,1
34583,6750,C0270824,1
34584,6750,C0270844,1
34585,6750,C0270846,1
34586,6750,C0422850,1
34587,6750,C0422854,1
34588,6750,C0422855,1
34589,6750,C0546837,1
34590,6750,C0751056,1
34591,6750,C0751494,1
34592,6750,C0751495,1
34593,6750,C0751496,1
34594,6750,C1269683,1
34595,6750,C3495874,1
34596,6750,C4048158,1
34597,6750,C4316903,1
34598,6750,C4317123,1
34599,6750,C4505436,1
34600,6751,C0030297,1
34601,6751,C0038220,1
34602,6751,C0206754,1
34603,6751,C0311335,1
34604,6751,C0346647,1
34605,6751,C0393734,1
34606,6751,C0751522,1
34607,6751,C0751523,1
34608,6751,C0751524,1
34609,6752,C0022333,1
34610,6752,C0036572,1
34611,6752,C0038220,1
34612,6752,C0234535,1
34613,6752,C0270823,1
34614,6752,C0270824,1
34615,6752,C0270844,1
34616,6752,C0270846,1
34617,6752,C0311335,1
34618,6752,C0393734,1
34619,6752,C0422850,1
34620,6752,C0422852,1
34621,6752,C0422854,1
34622,6752,C0751056,1
34623,6752,C0751123,1
34624,6752,C0751494,1
34625,6752,C0751495,1
34626,6752,C0751496,1
34627,6752,C0751522,1
34628,6752,C0751523,1
34629,6752,C0751524,1
34630,6752,C3495874,1
34631,6752,C4048158,1
34632,6752,C4316903,1
34633,6752,C4317109,1
34634,6752,C4505436,1
34635,6753,C0030297,1
34636,6753,C0038220,1
34637,6753,C0206754,1
34638,6753,C0270823,1
34639,6753,C0346647,1
34640,6753,C0525045,1
34641,6753,C0751522,1
34642,6753,C0751523,1
34643,6753,C0751524,1
34644,6754,C0270823,1
34645,6754,C0311335,1
34646,6754,C0393734,1
34647,6754,C0751523,1
34648,6754,C0751524,1
34649,6755,C0005586,1
34650,6755,C0038220,1
34651,6755,C0270823,1
34652,6755,C0311335,1
34653,6755,C0751522,1
34654,6755,C0751523,1
34655,6755,C0751524,1
34656,6756,C0039101,1
34657,6757,C0033578,1
34658,6757,C0039101,1
34659,6757,C0376358,1
34660,6768,C0033578,1
34661,6768,C0265962,1
34662,6769,C0162820,1
34663,6770,C0014170,1
34664,6770,C0032460,1
34665,6770,C0342474,1
34666,6770,C0342482,1
34667,6770,C0476089,1
34668,6770,C1136382,1
34669,6770,C3714756,1
34670,6770,C4049650,1
34671,6772,C0003873,1
34672,6772,C0006142,1
34673,6772,C0006845,1
34674,6772,C0010823,1
34675,6772,C0021400,1
34676,6772,C0026918,1
34677,6772,C0027627,1
34678,6772,C0235874,1
34679,6772,C0239946,1
34680,6772,C0971858,1
34681,6772,C1384666,1
34682,6772,C1961099,1
34683,6772,C3279990,1
34684,6772,C3714756,1
34685,6772,C4013950,1
34686,6773,C0751651,1
34687,6773,C4225252,1
34688,6773,C4225260,1
34689,6774,C0003865,1
34690,6774,C0004153,1
34691,6774,C0006142,1
34692,6774,C0007102,1
34693,6774,C0007131,1
34694,6774,C0007137,1
34695,6774,C0007873,1
34696,6774,C0009324,1
34697,6774,C0010278,1
34698,6774,C0011581,1
34699,6774,C0011854,1
34700,6774,C0015967,1
34701,6774,C0019189,1
34702,6774,C0019207,1
34703,6774,C0019208,1
34704,6774,C0023485,1
34705,6774,C0023492,1
34706,6774,C0023903,1
34707,6774,C0023904,1
34708,6774,C0024232,1
34709,6774,C0024667,1
34710,6774,C0024668,1
34711,6774,C0025149,1
34712,6774,C0027627,1
34713,6774,C0030246,1
34714,6774,C0030297,1
34715,6774,C0032927,1
34716,6774,C0033141,1
34717,6774,C0033860,1
34718,6774,C0035126,1
34719,6774,C0036529,1
34720,6774,C0079772,1
34721,6774,C0086404,1
34722,6774,C0087031,1
34723,6774,C0205641,1
34724,6774,C0205642,1
34725,6774,C0205643,1
34726,6774,C0205644,1
34727,6774,C0205645,1
34728,6774,C0205696,1
34729,6774,C0205698,1
34730,6774,C0205734,1
34731,6774,C0205833,1
34732,6774,C0206180,1
34733,6774,C0233794,1
34734,6774,C0238281,1
34735,6774,C0265699,1
34736,6774,C0265700,1
34737,6774,C0278876,1
34738,6774,C0342302,1
34739,6774,C0345904,1
34740,6774,C0376358,1
34741,6774,C0520463,1
34742,6774,C0524611,1
34743,6774,C0678222,1
34744,6774,C0740376,1
34745,6774,C0740391,1
34746,6774,C0740392,1
34747,6774,C0751291,1
34748,6774,C0751292,1
34749,6774,C0751293,1
34750,6774,C0751294,1
34751,6774,C0751295,1
34752,6774,C0751846,1
34753,6774,C0751847,1
34754,6774,C0751848,1
34755,6774,C0751849,1
34756,6774,C0878544,1
34757,6774,C0917798,1
34758,6774,C0971858,1
34759,6774,C0993582,1
34760,6774,C1140680,1
34761,6774,C1168401,1
34762,6774,C1383860,1
34763,6774,C1458155,1
34764,6774,C1563937,1
34765,6774,C1876165,1
34766,6774,C1879321,1
34767,6774,C2936739,1
34768,6774,C3489795,1
34769,6774,C3714758,1
34770,6774,C3837958,1
34771,6774,C3887645,1
34772,6774,C4048328,1
34773,6775,C0003873,1
34774,6775,C0006142,1
34775,6775,C0008312,1
34776,6775,C0023892,1
34777,6775,C0026769,1
34778,6775,C0036421,1
34779,6775,C0238065,1
34780,6775,C0242380,1
34781,6775,C1527336,1
34782,6775,C2239176,1
34783,6775,C2931171,1
34784,6776,C0006142,1
34785,6776,C0007124,1
34786,6776,C0024121,1
34787,6776,C0024667,1
34788,6776,C0032927,1
34789,6776,C0151744,1
34790,6776,C0205641,1
34791,6776,C0205642,1
34792,6776,C0205643,1
34793,6776,C0205644,1
34794,6776,C0205645,1
34795,6776,C0205696,1
34796,6776,C0205697,1
34797,6776,C0205698,1
34798,6776,C0206692,1
34799,6776,C0678222,1
34800,6776,C1257931,1
34801,6776,C1458155,1
34802,6777,C0023487,1
34803,6777,C0029434,1
34804,6777,C0079772,1
34805,6777,C0376407,1
34806,6777,C1855548,1
34807,6777,C1955861,1
34808,6777,C2931322,1
34809,6777,C3714756,1
34810,6778,C0011615,1
34811,6778,C0013604,1
34812,6778,C0018671,1
34813,6778,C0018675,1
34814,6778,C0018922,1
34815,6778,C0027533,1
34816,6778,C0034069,1
34817,6778,C0079744,1
34818,6778,C0085786,1
34819,6778,C0086196,1
34820,6778,C0151603,1
34821,6778,C0278996,1
34822,6778,C0746787,1
34823,6778,C0751177,1
34824,6778,C1266119,1
34825,6779,C0004352,1
34826,6783,C0019187,1
34827,6783,C0019193,1
34828,6783,C0023893,1
34829,6783,C0023895,1
34830,6783,C0033578,1
34831,6783,C0035126,1
34832,6783,C0086565,1
34833,6783,C0376358,1
34834,6783,C1262760,1
34835,6783,C3658290,1
34836,6783,C4279912,1
34837,6785,C1851481,1
34838,6785,C1855465,1
34839,6785,C3714756,1
34840,6786,C0002452,1
34841,6786,C0003886,1
34842,6786,C0020538,1
34843,6786,C0024121,1
34844,6786,C0027659,1
34845,6786,C0175709,1
34846,6786,C0242379,1
34847,6786,C0410203,1
34848,6786,C0546264,1
34849,6786,C1834558,1
34850,6786,C1861451,1
34851,6786,C2748557,1
34852,6786,C3645536,1
34853,6786,C3714758,1
34854,6786,C4011726,1
34855,6787,C0005586,1
34856,6790,C0002938,1
34857,6790,C0006826,1
34858,6790,C0009402,1
34859,6790,C0022665,1
34860,6790,C0024668,1
34861,6790,C0027819,1
34862,6790,C0031117,1
34863,6790,C0033578,1
34864,6790,C0278883,1
34865,6790,C0376358,1
34866,6790,C1257806,1
34867,6790,C1257931,1
34868,6790,C1319315,1
34869,6790,C1527249,1
34870,6792,C0022333,1
34871,6792,C0025958,1
34872,6792,C0035372,1
34873,6792,C0036572,1
34874,6792,C0037769,1
34875,6792,C0234533,1
34876,6792,C0270824,1
34877,6792,C0270844,1
34878,6792,C0270846,1
34879,6792,C0393706,1
34880,6792,C0422850,1
34881,6792,C0422854,1
34882,6792,C0494475,1
34883,6792,C0543888,1
34884,6792,C0751056,1
34885,6792,C0751110,1
34886,6792,C0751123,1
34887,6792,C0751495,1
34888,6792,C0751496,1
34889,6792,C1335177,1
34890,6792,C1527249,1
34891,6792,C1839333,1
34892,6792,C2748910,1
34893,6792,C3714756,1
34894,6792,C4316903,1
34895,6792,C4317109,1
34896,6792,C4505436,1
34897,6793,C0023893,1
34898,6793,C0334517,1
34899,6793,C1266158,1
34900,6793,C1336708,1
34901,6793,C3463918,1
34902,6794,C0001418,1
34903,6794,C0006826,1
34904,6794,C0007137,1
34905,6794,C0017185,1
34906,6794,C0020538,1
34907,6794,C0024121,1
34908,6794,C0025202,1
34909,6794,C0029925,1
34910,6794,C0030297,1
34911,6794,C0149721,1
34912,6794,C0151779,1
34913,6794,C0152013,1
34914,6794,C0153594,1
34915,6794,C0154007,1
34916,6794,C0205643,1
34917,6794,C0205644,1
34918,6794,C0205645,1
34919,6794,C0235974,1
34920,6794,C0242379,1
34921,6794,C0346153,1
34922,6794,C0346647,1
34923,6794,C0347284,1
34924,6794,C0677886,1
34925,6794,C0699791,1
34926,6794,C0887833,1
34927,6794,C1257915,1
34928,6794,C1333088,1
34929,6794,C1527249,1
34930,6794,C3463918,1
34931,6794,C4048328,1
34932,6795,C0021364,1
34933,6795,C0149782,1
34934,6795,C0152013,1
34935,6795,C0848676,1
34936,6795,C0917731,1
34937,6799,C0004403,1
34938,6799,C0008625,1
34939,6804,C0010674,1
34940,6804,C0036341,1
34941,6809,C0341306,1
34942,6809,C3714756,1
34943,6811,C0006142,1
34944,6812,C0036341,1
34945,6812,C0037769,1
34946,6812,C0338478,1
34947,6812,C0338479,1
34948,6812,C0393695,1
34949,6812,C0393703,1
34950,6812,C0393706,1
34951,6812,C0543888,1
34952,6812,C0751120,1
34953,6812,C0917800,1
34954,6812,C1535926,1
34955,6812,C2677326,1
34956,6812,C2748910,1
34957,6812,C3714756,1
34958,6813,C0023520,1
34959,6817,C0004403,1
34960,6817,C0007102,1
34961,6817,C0009375,1
34962,6817,C0033578,1
34963,6817,C0086132,1
34964,6817,C0751571,1
34965,6817,C0919532,1
34966,6820,C0008370,1
34967,6820,C0014170,1
34968,6820,C0019193,1
34969,6820,C0020758,1
34970,6820,C0021368,1
34971,6820,C0033578,1
34972,6820,C0239849,1
34973,6820,C0376358,1
34974,6820,C0476089,1
34975,6820,C0860207,1
34976,6820,C1262760,1
34977,6820,C3536797,1
34978,6820,C3543867,1
34979,6820,C3658290,1
34980,6820,C4277682,1
34981,6820,C4279912,1
34982,6821,C0543888,1
34983,6821,C2931746,1
34984,6821,C3714756,1
34985,6822,C0023893,1
34986,6822,C0033578,1
34987,6822,C0376358,1
34988,6832,C0002170,1
34989,6832,C0020757,1
34990,6832,C0037268,1
34991,6832,C0043345,1
34992,6832,C0086873,1
34993,6832,C0162311,1
34994,6832,C0872084,1
34995,6832,C4083212,1
34996,6833,C0009402,1
34997,6833,C0011854,1
34998,6833,C0020459,1
34999,6833,C0027773,1
35000,6833,C0271713,1
35001,6833,C0271714,1
35002,6833,C0342276,1
35003,6833,C1527249,1
35004,6833,C1833104,1
35005,6833,C2931833,1
35006,6833,C3714756,1
35007,6833,C3837958,1
35008,6833,C3888018,1
35009,6833,C4274080,1
35010,6834,C0006142,1
35011,6834,C0020796,1
35012,6834,C0023520,1
35013,6834,C0025363,1
35014,6834,C0376634,1
35015,6834,C0543888,1
35016,6834,C0751267,1
35017,6834,C0751268,1
35018,6834,C0917816,1
35019,6834,C1850598,1
35020,6834,C1850599,1
35021,6834,C1857355,1
35022,6834,C2931891,1
35023,6834,C4225246,1
35024,6836,C0033578,1
35025,6836,C0376358,1
35026,6840,C0026998,1
35027,6840,C1879321,1
35028,6843,C0004138,1
35029,6843,C0036341,1
35030,6843,C0037773,1
