,Drug_ID,Protein_ID,label
4464,DB00036,P00742,1
4465,DB00648,P15538,1
4466,DB03226,P01112,1
4467,DB00997,P15559,1
4468,DB06016,P28223,1
4469,DB02315,O00408,1
4470,DB06218,Q15858,1
4471,DB01244,P54750,1
4472,DB01032,Q8TCC7,1
4473,DB01271,O60664,1
4474,DB00045,O60603,1
4475,DB00201,P42338,1
4476,DB01852,Q6NUS8,1
4477,DB00598,P25100,1
4478,DB00186,O00591,1
4479,DB04271,Q08499,1
4480,DB08147,P18031,1
4481,DB03003,P09211,1
4482,DB00298,P35368,1
4483,DB01215,Q99928,1
4484,DB08537,P24941,1
4485,DB01442,P54219,1
4486,DB08906,P08684,1
4487,DB00153,Q6VVX0,1
4488,DB04141,Q16134,1
4489,DB00334,P47870,1
4490,DB07534,P20248,1
4491,DB08464,P14625,1
4492,DB07311,O14757,1
4493,DB00568,Q13698,1
4494,DB00058,P08246,1
4495,DB00917,P43115,1
4496,DB08246,P52732,1
4497,DB00700,P24462,1
4498,DB05420,P23921,1
4499,DB07605,P00742,1
4500,DB04743,P35354,1
4501,DB02010,P49137,1
4502,DB00748,P10635,1
4503,DB00434,P35367,1
4504,DB00005,P02747,1
4505,DB02296,P00797,1
4506,DB04820,P21964,1
4507,DB06854,P00749,1
4508,DB00371,P47869,1
4509,DB01280,P09884,1
4510,DB03867,P00390,1
4511,DB06216,P05177,1
4512,DB00142,Q05586,1
4513,DB00493,Q16348,1
4514,DB00953,P30939,1
4515,DB00786,P50281,1
4516,DB00783,P05177,1
4517,DB01321,P08684,1
4518,DB03147,P22570,1
4519,DB06838,P00734,1
4520,DB01408,P06276,1
4521,DB00709,P15531,1
4522,DB00445,P16662,1
4523,DB02507,P11712,1
4524,DB01200,P28335,1
4525,DB05395,P13945,1
4526,DB00411,P08172,1
4527,DB01087,P08729,1
4528,DB08901,P22607,1
4529,DB00153,P08684,1
4530,DB00171,Q04771,1
4531,DB01388,P15538,1
4532,DB05169,O14965,1
4533,DB00130,O94808,1
4534,DB00159,Q8NER1,1
4535,DB00205,P00374,1
4536,DB02183,P49773,1
4537,DB00559,P11712,1
4538,DB00637,P20815,1
4539,DB00018,P17181,1
4540,DB00022,P48551,1
4541,DB00726,P11229,1
4542,DB03708,O43252,1
4543,DB00420,P14416,1
4544,DB00315,P05177,1
4545,DB00344,P23975,1
4546,DB00934,P34969,1
4547,DB00865,Q01959,1
4548,DB09570,P10632,1
4549,DB00490,P20815,1
4550,DB00796,P30556,1
4551,DB05206,P25101,1
4552,DB00752,P10635,1
4553,DB09078,P11362,1
4554,DB06775,P31327,1
4555,DB06738,P35372,1
4556,DB00292,P18507,1
4557,DB01352,P48169,1
4558,DB01094,P35610,1
4559,DB00818,P33261,1
4560,DB00795,P24557,1
4561,DB00463,P47870,1
4562,DB06712,Q13936,1
4563,DB08413,P01834,1
4564,DB06151,Q03154,1
4565,DB08371,P18031,1
4566,DB04738,P36873,1
4567,DB05141,O15392,1
4568,DB05913,P17948,1
4569,DB07285,P14780,1
4570,DB00252,P20815,1
4571,DB00625,P05177,1
4572,DB03597,O76083,1
4573,DB05412,P01375,1
4574,DB00553,P08684,1
4575,DB02895,P00390,1
4576,DB04872,P29371,1
4577,DB00555,P35503,1
4578,DB01117,P11712,1
4579,DB08899,P33261,1
4580,DB00967,P11712,1
4581,DB04149,Q07343,1
4582,DB00172,P32322,1
4583,DB06288,P35462,1
4584,DB00665,P10632,1
4585,DB01175,P31645,1
4586,DB01325,P55017,1
4587,DB04522,Q15796,1
4588,DB01104,P11712,1
4589,DB07778,P31930,1
4590,DB06201,P05181,1
4591,DB00788,P35354,1
4592,DB00656,P28223,1
4593,DB03345,P01009,1
4594,DB08915,Q15788,1
4595,DB00357,P05177,1
4596,DB01558,P28472,1
4597,DB01235,P35462,1
4598,DB01268,P17948,1
4599,DB00882,P08684,1
4600,DB08291,Q92831,1
4601,DB04493,P16118,1
4602,DB00503,P05181,1
4603,DB00830,P23975,1
4604,DB00805,P28223,1
4605,DB00360,P07101,1
4606,DB00106,P30968,1
4607,DB00173,P24666,1
4608,DB02267,P04424,1
4609,DB00246,P20309,1
4610,DB00967,P10635,1
4611,DB00870,P22309,1
4612,DB00943,P11712,1
4613,DB03461,P00325,1
4614,DB07539,P20248,1
4615,DB00513,Q06278,1
4616,DB00845,P08684,1
4617,DB01229,P11712,1
4618,DB00157,Q02252,1
4619,DB06414,P08684,1
4620,DB00297,P05177,1
4621,DB00952,P08908,1
4622,DB00409,P35462,1
4623,DB05785,P10276,1
4624,DB08194,P07900,1
4625,DB01397,P23219,1
4626,DB03374,P17612,1
4627,DB08368,P15085,1
4628,DB04272,Q9BZX2,1
4629,DB00105,P17181,1
4630,DB01124,P33261,1
4631,DB00794,P36544,1
4632,DB00155,P29474,1
4633,DB03384,P55210,1
4634,DB00122,O14939,1
4635,DB01142,P20309,1
4636,DB01088,Q07343,1
4637,DB00408,P08172,1
4638,DB03102,P18031,1
4639,DB03667,P23219,1
4640,DB01595,P48169,1
4641,DB04505,P07900,1
4642,DB00139,P31040,1
4643,DB00973,P54855,1
4644,DB07017,P28845,1
4645,DB00157,Q15800,1
4646,DB00897,P08684,1
4647,DB01381,P14555,1
4648,DB00908,P05181,1
4649,DB00163,Q9UDX3,1
4650,DB07477,P07711,1
4651,DB08689,O14521,1
4652,DB00114,P17735,1
4653,DB08695,O60760,1
4654,DB08933,P08684,1
4655,DB00056,O75015,1
4656,DB08740,P07339,1
4657,DB00182,P11509,1
4658,DB05191,P29274,1
4659,DB05399,P19320,1
4660,DB00913,P35372,1
4661,DB08497,P42574,1
4662,DB01221,P28335,1
4663,DB00934,P08173,1
4664,DB00172,Q96EM0,1
4665,DB00170,Q9BQB6,1
4666,DB00543,P46098,1
4667,DB02457,P07098,1
4668,DB00493,Q8TCC7,1
4669,DB07173,P55263,1
4670,DB01905,P07477,1
4671,DB08746,P00742,1
4672,DB01167,P20813,1
4673,DB00675,P10632,1
4674,DB01403,P21728,1
4675,DB00458,P35348,1
4676,DB05133,P01584,1
4677,DB00182,P27338,1
4678,DB08077,P68871,1
4679,DB01069,P35348,1
4680,DB00264,P33261,1
4681,DB01213,P04040,1
4682,DB08756,O75116,1
4683,DB08789,P07900,1
4684,DB09128,P35368,1
4685,DB01182,Q12809,1
4686,DB00006,P00734,1
4687,DB01110,Q16558,1
4688,DB05281,P68366,1
4689,DB00471,Q9Y271,1
4690,DB00843,P22303,1
4691,DB04893,P49356,1
4692,DB04957,P51787,1
4693,DB00289,Q01959,1
4694,DB05216,P36888,1
4695,DB00741,P15538,1
4696,DB00584,P12821,1
4697,DB06287,P42345,1
4698,DB09068,P20813,1
4699,DB00157,P08559,1
4700,DB00120,P00439,1
4701,DB01175,P11229,1
4702,DB00306,P36544,1
4703,DB03271,P17752,1
4704,DB03314,P60174,1
4705,DB00674,P30532,1
4706,DB04391,P07477,1
4707,DB08176,P27338,1
4708,DB06678,P10635,1
4709,DB08239,P52732,1
4710,DB00935,P18825,1
4711,DB00800,P18089,1
4712,DB07723,P37231,1
4713,DB07859,P61925,1
4714,DB00722,Q9BYF1,1
4715,DB01200,P14416,1
4716,DB05676,P29474,1
4717,DB00462,P08172,1
4718,DB00568,P35367,1
4719,DB08437,P62913,1
4720,DB00928,P26358,1
4721,DB00991,P35354,1
4722,DB05297,P10415,1
4723,DB00570,P05412,1
4724,DB03691,Q9UBX1,1
4725,DB07072,P27487,1
4726,DB07929,Q13133,1
4727,DB08865,P08684,1
4728,DB00245,P33261,1
4729,DB01297,P08588,1
4730,DB04774,P68133,1
4731,DB04839,P11511,1
4732,DB01212,Q8TCC7,1
4733,DB04141,O14949,1
4734,DB08814,P23219,1
4735,DB00184,P05181,1
4736,DB03279,P13631,1
4737,DB01236,P31644,1
4738,DB06262,P35368,1
4739,DB01159,P34903,1
4740,DB01054,Q06432,1
4741,DB00776,P08684,1
4742,DB04759,P45452,1
4743,DB00214,P10632,1
4744,DB00773,P10632,1
4745,DB01309,P06213,1
4746,DB04654,P07477,1
4747,DB00530,Q16678,1
4748,DB06729,P10635,1
4749,DB06695,P16083,1
4750,DB01143,P22413,1
4751,DB00863,P20815,1
4752,DB00536,P05091,1
4753,DB04090,P15559,1
4754,DB00189,P18507,1
4755,DB02466,P13631,1
4756,DB03480,Q02127,1
4757,DB03725,P35558,1
4758,DB05271,P18089,1
4759,DB07004,P04271,1
4760,DB00302,P00747,1
4761,DB00857,P11511,1
4762,DB04119,Q9UQM7,1
4763,DB00112,P31994,1
4764,DB01065,P27797,1
4765,DB01871,Q9UBX1,1
4766,DB01351,P48169,1
4767,DB00250,P11712,1
4768,DB08377,P01857,1
4769,DB01028,P78334,1
4770,DB00204,O95069,1
4771,DB00095,P12314,1
4772,DB00116,Q96DP5,1
4773,DB01445,P21397,1
4774,DB04426,P11226,1
4775,DB06101,P35916,1
4776,DB00898,P11766,1
4777,DB00909,Q14524,1
4778,DB08420,P07477,1
4779,DB04395,Q06609,1
4780,DB01361,P33260,1
4781,DB03181,P10828,1
4782,DB00142,O43424,1
4783,DB08882,P27487,1
4784,DB00136,P08684,1
4785,DB03559,P00326,1
4786,DB04953,Q9NR82,1
4787,DB00233,P35354,1
4788,DB07306,P35228,1
4789,DB06207,P25100,1
4790,DB00414,P48048,1
4791,DB00726,P31645,1
4792,DB00706,P35368,1
4793,DB04464,Q16740,1
4794,DB00193,P41145,1
4795,DB00035,P37288,1
4796,DB00228,P31644,1
4797,DB00328,P22309,1
4798,DB01114,P35367,1
4799,DB01137,P05177,1
4800,DB00313,Q9UI33,1
4801,DB01216,P24462,1
4802,DB00213,P11712,1
4803,DB00910,P08684,1
4804,DB07966,P12931,1
4805,DB00015,P02671,1
4806,DB00157,Q08426,1
4807,DB00561,O14649,1
4808,DB00543,P28335,1
4809,DB04934,P08684,1
4810,DB00328,P33261,1
4811,DB02010,P41240,1
4812,DB02494,P62750,1
4813,DB01214,P08588,1
4814,DB05451,P19838,1
4815,DB00157,Q13423,1
4816,DB00769,P04150,1
4817,DB00674,P11230,1
4818,DB01068,P28472,1
4819,DB03314,P09488,1
4820,DB04895,O14786,1
4821,DB03013,P15291,1
4822,DB05239,P08684,1
4823,DB00143,P09488,1
4824,DB01023,P62158,1
4825,DB01940,P17612,1
4826,DB00337,P42345,1
4827,DB00273,Q99928,1
4828,DB00420,P08684,1
4829,DB06151,O15399,1
4830,DB08730,Q16539,1
4831,DB00349,P14867,1
4832,DB00640,P00813,1
4833,DB08896,P22309,1
4834,DB00157,O75380,1
4835,DB01440,Q9HAB3,1
4836,DB00842,O60656,1
4837,DB02709,P16083,1
4838,DB00568,Q13936,1
4839,DB03677,P34913,1
4840,DB07455,P42262,1
4841,DB00139,Q9P2R7,1
4842,DB01194,P00915,1
4843,DB03081,P07477,1
4844,DB08899,P20815,1
4845,DB02929,P08758,1
4846,DB00131,Q13131,1
4847,DB06800,P10635,1
4848,DB02984,Q16539,1
4849,DB00126,O14832,1
4850,DB00724,P05177,1
4851,DB05146,P10721,1
4852,DB00189,O00591,1
4853,DB02170,P68400,1
4854,DB05036,Q96KG9,1
4855,DB08901,P36888,1
4856,DB06594,P28335,1
4857,DB00909,Q8IWT1,1
4858,DB00550,P09172,1
4859,DB03749,P07900,1
4860,DB03441,P15085,1
4861,DB00105,P48551,1
4862,DB04858,P05181,1
4863,DB02963,P24941,1
4864,DB00281,P10635,1
4865,DB00622,P11229,1
4866,DB07265,P30291,1
4867,DB09207,P14416,1
4868,DB01144,P00918,1
4869,DB01223,Q92769,1
4870,DB01752,Q86VU5,1
4871,DB01382,Q09428,1
4872,DB01942,O14936,1
4873,DB00182,P23975,1
4874,DB05284,P07437,1
4875,DB08392,O14757,1
4876,DB04141,P31040,1
4877,DB09128,P28223,1
4878,DB01107,Q9UN88,1
4879,DB05294,P00533,1
4880,DB00715,P31645,1
4881,DB08818,Q14520,1
4882,DB01174,P08684,1
4883,DB02979,P29474,1
4884,DB00842,P24046,1
4885,DB04451,O60911,1
4886,DB03127,P35030,1
4887,DB00381,P05177,1
4888,DB00157,P49419,1
4889,DB07675,P37231,1
4890,DB00469,P23219,1
4891,DB01375,P21796,1
4892,DB01685,P47989,1
4893,DB08896,Q02763,1
4894,DB00170,P22891,1
4895,DB04215,P07477,1
4896,DB05101,P00533,1
4897,DB02933,Q13126,1
4898,DB07360,O14965,1
4899,DB00273,P35498,1
4900,DB00334,P08684,1
4901,DB00157,P14061,1
4902,DB00599,P14867,1
4903,DB05767,Q00653,1
4904,DB01093,P10635,1
4905,DB00087,P02745,1
4906,DB01189,P28472,1
4907,DB00367,P18405,1
4908,DB02018,P20231,1
4909,DB06924,P15085,1
4910,DB00143,O95881,1
4911,DB01320,P10632,1
4912,DB06699,P30968,1
4913,DB02379,P04745,1
4914,DB04272,P03950,1
4915,DB08369,P20813,1
4916,DB02820,Q99714,1
4917,DB09207,P35462,1
4918,DB00563,P04818,1
4919,DB08122,P24941,1
4920,DB00907,Q9UI33,1
4921,DB02924,Q8WX39,1
4922,DB00199,O43193,1
4923,DB07906,P11086,1
4924,DB06155,P21554,1
4925,DB00327,P41143,1
4926,DB00659,O60391,1
4927,DB01238,P08172,1
4928,DB01107,Q8N1C3,1
4929,DB05250,P01584,1
4930,DB01104,P20813,1
4931,DB00095,P12318,1
4932,DB00594,P51172,1
4933,DB01192,P35372,1
4934,DB01576,Q01959,1
4935,DB00409,P21917,1
4936,DB00989,P06276,1
4937,DB00005,P02746,1
4938,DB03731,P05089,1
4939,DB00795,P37231,1
4940,DB00569,P00742,1
4941,DB07525,P11362,1
4942,DB00897,P48169,1
4943,DB00199,P24462,1
4944,DB05130,P41597,1
4945,DB01667,P00491,1
4946,DB00586,P23219,1
4947,DB06216,P21728,1
4948,DB00530,P20815,1
4949,DB01834,P09488,1
4950,DB00688,P10632,1
4951,DB01296,P01579,1
4952,DB00241,P78334,1
4953,DB00126,O00469,1
4954,DB00349,P20813,1
4955,DB08162,Q13464,1
4956,DB00777,P11229,1
4957,DB00668,P18089,1
4958,DB06791,P35346,1
4959,DB01064,P13945,1
4960,DB06616,P08631,1
4961,DB03575,Q99720,1
4962,DB00119,P11177,1
4963,DB01114,P20815,1
4964,DB00188,P10632,1
4965,DB00199,P08183,1
4966,DB01238,P35348,1
4967,DB01544,P33261,1
4968,DB03128,P22303,1
4969,DB06292,P08684,1
4970,DB00915,P14416,1
4971,DB01224,P28223,1
4972,DB08530,P27487,1
4973,DB00108,P05362,1
4974,DB01325,P00918,1
4975,DB00997,P16152,1
4976,DB00071,P48745,1
4977,DB04770,O00764,1
4978,DB01174,P10632,1
4979,DB00679,P10632,1
4980,DB00334,P20309,1
4981,DB07548,P00734,1
4982,DB02762,P12931,1
4983,DB00854,P41143,1
4984,DB00221,P08588,1
4985,DB00805,P11229,1
4986,DB00690,P11509,1
4987,DB00114,P11217,1
4988,DB01621,P08684,1
4989,DB04767,P08709,1
4990,DB00588,P08684,1
4991,DB00295,P10632,1
4992,DB06148,P28223,1
4993,DB01179,P07437,1
4994,DB07778,O14957,1
4995,DB07208,P37231,1
4996,DB00818,P08684,1
4997,DB01050,P23219,1
4998,DB02078,P06241,1
4999,DB00176,P20815,1
5000,DB06923,P07477,1
5001,DB03385,P35218,1
5002,DB00543,Q9H3N8,1
5003,DB07195,Q15596,1
5004,DB06144,P14416,1
5005,DB05294,Q13882,1
5006,DB00491,Q8TET4,1
5007,DB03088,O43612,1
5008,DB08232,P13726,1
5009,DB01595,P28476,1
5010,DB08513,P35568,1
5011,DB07126,P20248,1
5012,DB00142,Q14957,1
5013,DB06414,P11712,1
5014,DB00119,O15403,1
5015,DB00745,P33261,1
5016,DB01028,P11712,1
5017,DB06843,Q08462,1
5018,DB03365,P24941,1
5019,DB02616,P00813,1
5020,DB07068,P23467,1
5021,DB00170,P00742,1
5022,DB00342,P08173,1
5023,DB00574,P10635,1
5024,DB07608,Q13627,1
5025,DB07149,P49841,1
5026,DB03893,P04406,1
5027,DB00824,P29275,1
5028,DB00127,Q96F10,1
5029,DB03381,P07108,1
5030,DB00216,P28221,1
5031,DB00918,P31513,1
5032,DB08018,P29474,1
5033,DB00321,P08908,1
5034,DB00925,P07550,1
5035,DB08236,O15144,1
5036,DB01132,P08684,1
5037,DB06803,P11712,1
5038,DB04471,P03372,1
5039,DB01156,P11509,1
5040,DB00404,P14867,1
5041,DB08059,P48736,1
5042,DB00142,O00341,1
5043,DB00675,Q04759,1
5044,DB08159,P11387,1
5045,DB07982,P24941,1
5046,DB04089,P00918,1
5047,DB06831,O00329,1
5048,DB07629,P00742,1
5049,DB00457,P35368,1
5050,DB00216,P28222,1
5051,DB00641,P08684,1
5052,DB00427,P35367,1
5053,DB00197,P20815,1
5054,DB00482,P08684,1
5055,DB00421,Q9H8P0,1
5056,DB01038,P21918,1
5057,DB00246,P18825,1
5058,DB09128,P08908,1
5059,DB00703,P00918,1
5060,DB08515,P60900,1
5061,DB00628,P18505,1
5062,DB01105,Q01959,1
5063,DB01567,P34903,1
5064,DB08930,P20815,1
5065,DB00499,P20815,1
5066,DB01017,P14780,1
5067,DB09076,P20309,1
5068,DB00295,P16662,1
5069,DB01589,P18505,1
5070,DB00773,P08684,1
5071,DB01028,P98194,1
5072,DB01019,P08172,1
5073,DB04885,P46098,1
5074,DB01430,P05023,1
5075,DB05161,P24158,1
5076,DB03023,P07948,1
5077,DB08453,Q9UDW1,1
5078,DB00446,P08684,1
5079,DB05404,P04637,1
5080,DB06663,P35346,1
5081,DB04821,P05164,1
5082,DB01132,P33261,1
5083,DB00718,P22392,1
5084,DB00780,Q16853,1
5085,DB00072,O75015,1
5086,DB00758,P10632,1
5087,DB00679,P05181,1
5088,DB03331,O14556,1
5089,DB01204,P08684,1
5090,DB00752,P21397,1
5091,DB06898,P03372,1
5092,DB08299,Q08499,1
5093,DB01136,P35368,1
5094,DB07223,P07858,1
5095,DB08897,P08173,1
5096,DB00171,Q9Y4W6,1
5097,DB00675,P17252,1
5098,DB00599,Q16445,1
5099,DB00668,P18825,1
5100,DB00108,P12314,1
5101,DB00543,P35368,1
5102,DB00467,P05177,1
5103,DB08553,P15056,1
5104,DB01184,P20813,1
5105,DB07574,P68363,1
5106,DB00751,P35348,1
5107,DB08899,P10632,1
5108,DB00668,P05177,1
5109,DB08624,P00734,1
5110,DB03106,P04062,1
5111,DB08221,Q02763,1
5112,DB00872,P37288,1
5113,DB07860,P61925,1
5114,DB04975,P20813,1
5115,DB00248,P28223,1
5116,DB00580,P08684,1
5117,DB03849,Q07343,1
5118,DB00495,P04183,1
5119,DB01159,P03886,1
5120,DB01225,P00742,1
5121,DB04077,Q14643,1
5122,DB07771,P49354,1
5123,DB00201,Q13946,1
5124,DB00796,P35503,1
5125,DB01996,P45452,1
5126,DB04967,P11388,1
5127,DB00162,Q8NBN7,1
5128,DB03381,P08100,1
5129,DB01591,P20309,1
5130,DB05715,Q16739,1
5131,DB00471,P11712,1
5132,DB08564,P12931,1
5133,DB00641,P33261,1
5134,DB00031,P05120,1
5135,DB01229,P11137,1
5136,DB00580,P11712,1
5137,DB00532,P10635,1
5138,DB00774,Q13621,1
5139,DB07676,P49841,1
5140,DB00501,P11712,1
5141,DB00794,Q99928,1
5142,DB00248,P08913,1
5143,DB00114,P13196,1
5144,DB00142,P48664,1
5145,DB05655,Q13639,1
5146,DB06836,Q8NEB9,1
5147,DB00996,P54289,1
5148,DB00112,P12314,1
5149,DB00215,P05177,1
5150,DB02379,Q6L8H2,1
5151,DB05743,P28222,1
5152,DB00188,Q13200,1
5153,DB00643,P08684,1
5154,DB00237,P43681,1
5155,DB01567,P78334,1
5156,DB00683,P28476,1
5157,DB00936,P35354,1
5158,DB04786,P14555,1
5159,DB08132,P24941,1
5160,DB00320,P08684,1
5161,DB00458,P14416,1
5162,DB01227,P35372,1
5163,DB08155,P00915,1
5164,DB01410,P23141,1
5165,DB00514,Q99720,1
5166,DB00705,P20815,1
5167,DB01171,P33261,1
5168,DB02569,P15531,1
5169,DB04054,P07900,1
5170,DB00893,P02792,1
5171,DB00247,P34969,1
5172,DB01645,P03372,1
5173,DB00590,P25100,1
5174,DB07710,P00918,1
5175,DB02325,Q9BV57,1
5176,DB08070,P61925,1
5177,DB04938,P03372,1
5178,DB00054,P05106,1
5179,DB01905,P00749,1
5180,DB09028,Q15825,1
5181,DB08478,P04818,1
5182,DB01915,P08263,1
5183,DB00805,P21397,1
5184,DB07543,P07550,1
5185,DB07574,Q9H169,1
5186,DB00273,P47870,1
5187,DB01418,P08684,1
5188,DB00773,P09211,1
5189,DB00393,P20815,1
5190,DB04246,P07477,1
5191,DB05389,Q86VB7,1
5192,DB01238,P28223,1
5193,DB02078,P35080,1
5194,DB04953,O43526,1
5195,DB00549,Q9Y271,1
5196,DB00237,P18507,1
5197,DB00647,P35372,1
5198,DB07763,P08574,1
5199,DB01107,P18505,1
5200,DB08818,Q9BZV3,1
5201,DB09068,P33261,1
5202,DB01275,Q16853,1
5203,DB00839,P48048,1
5204,DB02463,P07477,1
5205,DB03575,P20813,1
5206,DB00898,P40394,1
5207,DB04988,P00533,1
5208,DB07087,Q15596,1
5209,DB00842,P24462,1
5210,DB08745,P00742,1
5211,DB02269,P07477,1
5212,DB02546,Q92769,1
5213,DB00668,P08913,1
5214,DB08597,Q04771,1
5215,DB01567,P28472,1
5216,DB08819,P43088,1
5217,DB06148,P31645,1
5218,DB06995,P08581,1
5219,DB03950,P00918,1
5220,DB00107,P01178,1
5221,DB07852,P20248,1
5222,DB01619,P35367,1
5223,DB01045,P11509,1
5224,DB00242,Q9NRF9,1
5225,DB00312,Q13224,1
5226,DB04416,P08254,1
5227,DB06616,P11274,1
5228,DB06809,P61073,1
5229,DB00785,P08173,1
5230,DB01614,P14416,1
5231,DB08870,P20815,1
5232,DB06856,P00749,1
5233,DB02812,P07477,1
5234,DB00150,P20711,1
5235,DB00875,P21728,1
5236,DB00402,Q99928,1
5237,DB03344,O43739,1
5238,DB00397,P08588,1
5239,DB01565,P41145,1
5240,DB00612,P08684,1
5241,DB00449,P06276,1
5242,DB00866,P07550,1
5243,DB04297,Q9BY41,1
5244,DB08477,P00742,1
5245,DB01355,P36544,1
5246,DB01068,P08684,1
5247,DB01348,P12821,1
5248,DB00783,Q16678,1
5249,DB00114,Q96GA7,1
5250,DB00281,P10632,1
5251,DB01346,P42262,1
5252,DB07997,P17612,1
5253,DB00898,P04798,1
5254,DB01062,P10635,1
5255,DB01248,P08684,1
5256,DB00666,P30968,1
5257,DB00683,O14764,1
5258,DB07711,P00813,1
5259,DB02915,P20248,1
5260,DB07559,Q02127,1
5261,DB04059,P00749,1
5262,DB00628,P47870,1
5263,DB01007,Q16850,1
5264,DB06867,Q13526,1
5265,DB00155,P35228,1
5266,DB00359,P11712,1
5267,DB02058,P21802,1
5268,DB00404,P20815,1
5269,DB03861,Q9Y691,1
5270,DB04447,P23284,1
5271,DB08583,P00519,1
5272,DB00393,O60840,1
5273,DB08162,P17612,1
5274,DB00421,P19099,1
5275,DB01222,P04150,1
5276,DB04792,P07477,1
5277,DB00929,P43116,1
5278,DB04522,P17612,1
5279,DB01236,Q16445,1
5280,DB01017,P01584,1
5281,DB03958,Q96C86,1
5282,DB05147,Q6PEY2,1
5283,DB00005,P01375,1
5284,DB00131,Q08828,1
5285,DB07689,P0CG22,1
5286,DB00199,P02768,1
5287,DB08916,Q15303,1
5288,DB02422,Q9UKM7,1
5289,DB00458,P20309,1
5290,DB00911,P08684,1
5291,DB00829,P11712,1
5292,DB00665,P10275,1
5293,DB03703,P00325,1
5294,DB00586,O43525,1
5295,DB00540,P31645,1
5296,DB00143,P09210,1
5297,DB04841,O95180,1
5298,DB00738,P10635,1
5299,DB00786,P03956,1
5300,DB04796,P11473,1
5301,DB01136,P04798,1
5302,DB03483,P18031,1
5303,DB08039,Q13557,1
5304,DB00116,P48728,1
5305,DB03581,P06744,1
5306,DB01238,P35462,1
5307,DB03594,P00918,1
5308,DB01041,P05177,1
5309,DB00704,P22309,1
5310,DB00701,P11712,1
5311,DB00463,P28472,1
5312,DB01445,P27338,1
5313,DB01161,Q01959,1
5314,DB00583,P23141,1
5315,DB01558,P47870,1
5316,DB04232,P08254,1
5317,DB07834,Q16539,1
5318,DB06148,P08913,1
5319,DB00586,P78348,1
5320,DB08342,Q9Y296,1
5321,DB00050,P22888,1
5322,DB00777,P28223,1
5323,DB02938,P04054,1
5324,DB04132,P09211,1
5325,DB00834,P08684,1
5326,DB05066,P01375,1
5327,DB08912,P08684,1
5328,DB00342,P10635,1
5329,DB01589,P31644,1
5330,DB02602,P00918,1
5331,DB00862,P08684,1
5332,DB00334,P35368,1
5333,DB00321,Q9UK17,1
5334,DB01588,P47869,1
5335,DB00157,P80365,1
5336,DB00720,P12235,1
5337,DB01624,P21918,1
5338,DB04946,P10635,1
5339,DB00641,P04035,1
5340,DB01138,P11712,1
5341,DB02336,P12931,1
5342,DB00463,P42262,1
5343,DB01301,P08684,1
5344,DB01394,P07437,1
5345,DB03598,P00918,1
5346,DB00313,P20813,1
5347,DB00142,P39086,1
5348,DB04940,Q9H4B7,1
5349,DB01939,P07477,1
5350,DB04971,Q07869,1
5351,DB00786,P09237,1
5352,DB00530,P10632,1
5353,DB04896,Q13224,1
5354,DB00075,P02745,1
5355,DB03316,P10600,1
5356,DB00363,P21728,1
5357,DB02039,Q92993,1
5358,DB04655,P50135,1
5359,DB00829,P78334,1
5360,DB00531,P24462,1
5361,DB00142,P48058,1
5362,DB01242,P33261,1
5363,DB07470,Q7Z406,1
5364,DB08082,P27338,1
5365,DB00428,P05177,1
5366,DB00098,P31994,1
5367,DB08918,P10632,1
5368,DB06623,P08913,1
5369,DB00408,P50406,1
5370,DB05492,P28335,1
5371,DB06262,P13945,1
5372,DB00142,O60391,1
5373,DB04958,P20273,1
5374,DB00673,P24462,1
5375,DB00009,P00747,1
5376,DB04147,P01764,1
5377,DB00767,P08912,1
5378,DB00949,P08684,1
5379,DB04474,P31151,1
5380,DB07164,P24941,1
5381,DB08635,P01768,1
5382,DB01213,P05181,1
5383,DB07179,P24941,1
5384,DB01189,P34903,1
5385,DB02866,P00918,1
5386,DB00246,P50406,1
5387,DB04678,P16442,1
5388,DB06987,P02788,1
5389,DB06148,P05177,1
5390,DB00216,P23219,1
5391,DB07763,P47985,1
5392,DB05335,P35354,1
5393,DB04827,Q06278,1
5394,DB03033,P45452,1
5395,DB07712,Q15596,1
5396,DB02427,P00374,1
5397,DB01045,P33261,1
5398,DB01411,P11712,1
5399,DB00321,P08173,1
5400,DB06774,P21397,1
5401,DB01296,Q00653,1
5402,DB01161,Q8TCU5,1
5403,DB04491,P27487,1
5404,DB00013,P05154,1
5405,DB00623,P10635,1
5406,DB00805,P22303,1
5407,DB00594,P78348,1
5408,DB00675,Q15125,1
5409,DB04315,P41091,1
5410,DB00921,P24462,1
5411,DB00418,Q13002,1
5412,DB00943,Q9HB55,1
5413,DB00945,P35354,1
5414,DB07954,Q08499,1
5415,DB08818,Q07021,1
5416,DB05232,P35498,1
5417,DB00808,P15382,1
5418,DB00466,P04798,1
5419,DB00408,P08908,1
5420,DB03309,O00204,1
5421,DB00398,P15056,1
5422,DB06151,Q9UPY5,1
5423,DB07648,O14757,1
5424,DB08901,P35968,1
5425,DB06712,P54289,1
5426,DB07486,P20701,1
5427,DB01962,P10721,1
5428,DB05487,Q00653,1
5429,DB06770,P20813,1
5430,DB01863,Q06187,1
5431,DB03788,P10828,1
5432,DB00174,Q99624,1
5433,DB00901,P07550,1
5434,DB00199,Q16850,1
5435,DB00421,Q9NY47,1
5436,DB02153,P00390,1
5437,DB07382,O75460,1
5438,DB00413,P08908,1
5439,DB00734,P35462,1
5440,DB00246,P35368,1
